"Level_Name","Date","Cases.Cumulative","CI.Lower","CI.Upper","Level"
"North Texas RAC",2020-06-08,124,NA,NA,"TSA"
"North Texas RAC",2020-06-09,129,NA,NA,"TSA"
"North Texas RAC",2020-06-10,134,NA,NA,"TSA"
"North Texas RAC",2020-06-11,138,NA,NA,"TSA"
"North Texas RAC",2020-06-12,140,NA,NA,"TSA"
"North Texas RAC",2020-06-13,142.155016575565,137.873261593576,146.436771557553,"TSA"
"North Texas RAC",2020-06-14,144.201042161843,137.676300160285,150.725784163401,"TSA"
"North Texas RAC",2020-06-15,146.153870894191,137.638379430524,154.669362357859,"TSA"
"North Texas RAC",2020-06-16,148.027008143426,137.643924292697,158.410091994155,"TSA"
"North Texas RAC",2020-06-17,149.832002185963,137.665243851606,161.998760520319,"TSA"
"North Texas RAC",2020-06-18,151.578727810876,137.696379777018,165.461075844733,"TSA"
"North Texas RAC",2020-06-19,153.275628828805,137.738051925705,168.813205731906,"TSA"
"North Texas RAC",2020-06-20,154.929925438338,137.792951110214,172.066899766463,"TSA"
"North Texas RAC",2020-06-21,156.54779154245,137.864060140301,175.231522944599,"TSA"
"North Texas RAC",2020-06-22,158.134506369612,137.954043440412,178.314969298811,"TSA"
"Northeast Texas RAC",2020-03-04,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-05,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-06,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-07,NA,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-08,NA,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-09,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-10,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-11,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-12,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-13,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-14,NA,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-15,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-16,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-17,0,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-18,1,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-19,1,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-20,1,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-21,1,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-22,1,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-23,1,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-24,5,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-25,5,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-26,5,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-27,6,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-28,10,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-29,10,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-30,12,NA,NA,"TSA"
"Northeast Texas RAC",2020-03-31,17,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-01,19,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-02,20,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-03,22,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-04,31,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-05,32,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-06,29,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-07,34,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-08,38,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-09,46,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-10,55,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-11,56,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-12,59,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-13,59,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-14,60,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-15,65,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-16,74,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-17,83,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-18,91,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-19,95,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-20,95,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-21,103,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-22,107,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-23,106,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-24,113,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-25,113,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-26,115,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-27,115,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-28,159,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-29,159,NA,NA,"TSA"
"Northeast Texas RAC",2020-04-30,161,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-01,177,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-02,191,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-03,195,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-04,195,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-05,202,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-06,204,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-07,215,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-08,219,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-09,219,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-10,247,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-11,247,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-12,275,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-13,308,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-14,368,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-15,388,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-16,411,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-17,419,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-18,426,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-19,461,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-20,525,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-21,582,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-22,599,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-23,627,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-24,632,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-25,641,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-26,713,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-27,756,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-28,899,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-29,925,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-30,929,NA,NA,"TSA"
"Northeast Texas RAC",2020-05-31,1013,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-01,1022,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-02,1037,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-03,1077,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-04,1110,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-05,1129,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-06,1175,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-07,1200,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-08,1200,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-09,1246,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-10,1261,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-11,1285,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-12,1304,NA,NA,"TSA"
"Northeast Texas RAC",2020-06-13,1331.12703794946,1293.92408143807,1368.32999446085,"TSA"
"Northeast Texas RAC",2020-06-14,1358.25407589892,1301.74005568217,1414.76809611568,"TSA"
"Northeast Texas RAC",2020-06-15,1385.38111384839,1311.31140051317,1459.45082718361,"TSA"
"Northeast Texas RAC",2020-06-16,1412.50815179785,1321.30221591294,1503.71408768276,"TSA"
"Northeast Texas RAC",2020-06-17,1439.63518974731,1331.24960808513,1548.02077140949,"TSA"
"Northeast Texas RAC",2020-06-18,1466.76222769677,1340.94467701989,1592.57977837366,"TSA"
"Northeast Texas RAC",2020-06-19,1493.88926564624,1350.28081572482,1637.49771556765,"TSA"
"Northeast Texas RAC",2020-06-20,1521.0163035957,1359.20027931595,1682.83232787545,"TSA"
"Northeast Texas RAC",2020-06-21,1548.14334154516,1367.67126214534,1728.61542094498,"TSA"
"Northeast Texas RAC",2020-06-22,1575.27037949462,1375.67673484042,1774.86402414883,"TSA"
"Panhandle RAC",2020-03-04,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-05,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-06,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-07,NA,NA,NA,"TSA"
"Panhandle RAC",2020-03-08,NA,NA,NA,"TSA"
"Panhandle RAC",2020-03-09,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-10,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-11,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-12,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-13,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-14,NA,NA,NA,"TSA"
"Panhandle RAC",2020-03-15,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-16,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-17,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-18,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-19,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-20,0,NA,NA,"TSA"
"Panhandle RAC",2020-03-21,4,NA,NA,"TSA"
"Panhandle RAC",2020-03-22,4,NA,NA,"TSA"
"Panhandle RAC",2020-03-23,4,NA,NA,"TSA"
"Panhandle RAC",2020-03-24,5,NA,NA,"TSA"
"Panhandle RAC",2020-03-25,5,NA,NA,"TSA"
"Panhandle RAC",2020-03-26,5,NA,NA,"TSA"
"Panhandle RAC",2020-03-27,5,NA,NA,"TSA"
"Panhandle RAC",2020-03-28,8,NA,NA,"TSA"
"Panhandle RAC",2020-03-29,12,NA,NA,"TSA"
"Panhandle RAC",2020-03-30,17,NA,NA,"TSA"
"Panhandle RAC",2020-03-31,17,NA,NA,"TSA"
"Panhandle RAC",2020-04-01,23,NA,NA,"TSA"
"Panhandle RAC",2020-04-02,46,NA,NA,"TSA"
"Panhandle RAC",2020-04-03,60,NA,NA,"TSA"
"Panhandle RAC",2020-04-04,75,NA,NA,"TSA"
"Panhandle RAC",2020-04-05,103,NA,NA,"TSA"
"Panhandle RAC",2020-04-06,113,NA,NA,"TSA"
"Panhandle RAC",2020-04-07,116,NA,NA,"TSA"
"Panhandle RAC",2020-04-08,137,NA,NA,"TSA"
"Panhandle RAC",2020-04-09,168,NA,NA,"TSA"
"Panhandle RAC",2020-04-10,187,NA,NA,"TSA"
"Panhandle RAC",2020-04-11,201,NA,NA,"TSA"
"Panhandle RAC",2020-04-12,210,NA,NA,"TSA"
"Panhandle RAC",2020-04-13,212,NA,NA,"TSA"
"Panhandle RAC",2020-04-14,249,NA,NA,"TSA"
"Panhandle RAC",2020-04-15,265,NA,NA,"TSA"
"Panhandle RAC",2020-04-16,304,NA,NA,"TSA"
"Panhandle RAC",2020-04-17,345,NA,NA,"TSA"
"Panhandle RAC",2020-04-18,387,NA,NA,"TSA"
"Panhandle RAC",2020-04-19,423,NA,NA,"TSA"
"Panhandle RAC",2020-04-20,461,NA,NA,"TSA"
"Panhandle RAC",2020-04-21,507,NA,NA,"TSA"
"Panhandle RAC",2020-04-22,554,NA,NA,"TSA"
"Panhandle RAC",2020-04-23,614,NA,NA,"TSA"
"Panhandle RAC",2020-04-24,675,NA,NA,"TSA"
"Panhandle RAC",2020-04-25,768,NA,NA,"TSA"
"Panhandle RAC",2020-04-26,896,NA,NA,"TSA"
"Panhandle RAC",2020-04-27,939,NA,NA,"TSA"
"Panhandle RAC",2020-04-28,1068,NA,NA,"TSA"
"Panhandle RAC",2020-04-29,1123,NA,NA,"TSA"
"Panhandle RAC",2020-04-30,1250,NA,NA,"TSA"
"Panhandle RAC",2020-05-01,1377,NA,NA,"TSA"
"Panhandle RAC",2020-05-02,1532,NA,NA,"TSA"
"Panhandle RAC",2020-05-03,1671,NA,NA,"TSA"
"Panhandle RAC",2020-05-04,1749,NA,NA,"TSA"
"Panhandle RAC",2020-05-05,1877,NA,NA,"TSA"
"Panhandle RAC",2020-05-06,1947,NA,NA,"TSA"
"Panhandle RAC",2020-05-07,2047,NA,NA,"TSA"
"Panhandle RAC",2020-05-08,2156,NA,NA,"TSA"
"Panhandle RAC",2020-05-09,2255,NA,NA,"TSA"
"Panhandle RAC",2020-05-10,2340,NA,NA,"TSA"
"Panhandle RAC",2020-05-11,2340,NA,NA,"TSA"
"Panhandle RAC",2020-05-12,2441,NA,NA,"TSA"
"Panhandle RAC",2020-05-13,2651,NA,NA,"TSA"
"Panhandle RAC",2020-05-14,2795,NA,NA,"TSA"
"Panhandle RAC",2020-05-15,2917,NA,NA,"TSA"
"Panhandle RAC",2020-05-16,3659,NA,NA,"TSA"
"Panhandle RAC",2020-05-17,3731,NA,NA,"TSA"
"Panhandle RAC",2020-05-18,3763,NA,NA,"TSA"
"Panhandle RAC",2020-05-19,3810,NA,NA,"TSA"
"Panhandle RAC",2020-05-20,3882,NA,NA,"TSA"
"Panhandle RAC",2020-05-21,3897,NA,NA,"TSA"
"Panhandle RAC",2020-05-22,3854,NA,NA,"TSA"
"Panhandle RAC",2020-05-23,3913,NA,NA,"TSA"
"Panhandle RAC",2020-05-24,3932,NA,NA,"TSA"
"Panhandle RAC",2020-05-25,3933,NA,NA,"TSA"
"Panhandle RAC",2020-05-26,3935,NA,NA,"TSA"
"Panhandle RAC",2020-05-27,3959,NA,NA,"TSA"
"Panhandle RAC",2020-05-28,4039,NA,NA,"TSA"
"Panhandle RAC",2020-05-29,4099,NA,NA,"TSA"
"Panhandle RAC",2020-05-30,4162,NA,NA,"TSA"
"Panhandle RAC",2020-05-31,4251,NA,NA,"TSA"
"Panhandle RAC",2020-06-01,4255,NA,NA,"TSA"
"Panhandle RAC",2020-06-02,4463,NA,NA,"TSA"
"Panhandle RAC",2020-06-03,4583,NA,NA,"TSA"
"Panhandle RAC",2020-06-04,4656,NA,NA,"TSA"
"Panhandle RAC",2020-06-05,4718,NA,NA,"TSA"
"Panhandle RAC",2020-06-06,4975,NA,NA,"TSA"
"Panhandle RAC",2020-06-07,4978,NA,NA,"TSA"
"Panhandle RAC",2020-06-08,4978,NA,NA,"TSA"
"Panhandle RAC",2020-06-09,5030,NA,NA,"TSA"
"Panhandle RAC",2020-06-10,5050,NA,NA,"TSA"
"Panhandle RAC",2020-06-11,5080,NA,NA,"TSA"
"Panhandle RAC",2020-06-12,5122,NA,NA,"TSA"
"Panhandle RAC",2020-06-13,5179.55848478566,5015.60249278624,5343.51447678507,"TSA"
"Panhandle RAC",2020-06-14,5237.11696957131,4987.79000821261,5486.44393093002,"TSA"
"Panhandle RAC",2020-06-15,5294.67545435697,4967.58584968349,5621.76505903046,"TSA"
"Panhandle RAC",2020-06-16,5352.23393914263,4949.12960372847,5755.33827455678,"TSA"
"Panhandle RAC",2020-06-17,5409.79242392829,4930.39599993771,5889.18884791886,"TSA"
"Panhandle RAC",2020-06-18,5467.35090871394,4910.47426326797,6024.22755415992,"TSA"
