"Date","County","Age","Gender","Fully_Vaccinated","At_Least_One_Vaccinated"
2021-02-21,"Starr","50-64 years","Unknown",0,NA
2021-02-21,"Starr","65-79 years","Unknown",NA,NA
2021-02-21,"Starr","80+ years","Unknown",NA,NA
2021-02-21,"Starr","Unknown","Unknown",NA,NA
2021-02-28,"Starr","16-49 years","Female",891,1950
2021-02-28,"Starr","50-64 years","Female",486,1290
2021-02-28,"Starr","65-79 years","Female",411,1608
2021-02-28,"Starr","80+ years","Female",107,466
2021-02-28,"Starr","Unknown","Female",0,3
2021-02-28,"Starr","16-49 years","Male",626,1283
2021-02-28,"Starr","50-64 years","Male",298,803
2021-02-28,"Starr","65-79 years","Male",317,1192
2021-02-28,"Starr","80+ years","Male",75,322
2021-02-28,"Starr","Unknown","Male",0,1
2021-02-28,"Starr","16-49 years","Unknown",1,1
2021-02-28,"Starr","50-64 years","Unknown",1,1
2021-02-28,"Starr","65-79 years","Unknown",NA,NA
2021-02-28,"Starr","80+ years","Unknown",NA,NA
2021-02-28,"Starr","Unknown","Unknown",NA,NA
2021-03-07,"Starr","16-49 years","Female",1148,3406
2021-03-07,"Starr","16-49 years","Male",829,2226
2021-03-07,"Starr","16-49 years","Unknown",1,3
2021-03-07,"Starr","50-64 years","Female",705,2336
2021-03-07,"Starr","50-64 years","Male",466,1617
2021-03-07,"Starr","50-64 years","Unknown",1,2
2021-03-07,"Starr","65-79 years","Female",730,1937
2021-03-07,"Starr","65-79 years","Male",550,1473
2021-03-07,"Starr","65-79 years","Unknown",0,1
2021-03-07,"Starr","80+ years","Female",191,557
2021-03-07,"Starr","80+ years","Male",124,375
2021-03-07,"Starr","80+ years","Unknown",0,1
2021-03-07,"Starr","Unknown","Female",0,5
2021-03-07,"Starr","Unknown","Male",0,3
2021-03-07,"Starr","16-49 years","Female",1148,3406
2021-03-07,"Starr","16-49 years","Male",829,2226
2021-03-07,"Starr","16-49 years","Unknown",1,3
2021-03-07,"Starr","50-64 years","Female",705,2336
2021-03-07,"Starr","50-64 years","Male",466,1617
2021-03-07,"Starr","50-64 years","Unknown",1,2
2021-03-07,"Starr","65-79 years","Female",730,1937
2021-03-07,"Starr","65-79 years","Male",550,1473
2021-03-07,"Starr","65-79 years","Unknown",0,1
2021-03-07,"Starr","80+ years","Female",191,557
2021-03-07,"Starr","80+ years","Male",124,375
2021-03-07,"Starr","80+ years","Unknown",0,1
2021-03-07,"Starr","Unknown","Female",0,5
2021-03-07,"Starr","Unknown","Male",0,3
2021-02-14,"Stephens","16-49 years","Female",18,NA
2021-02-14,"Stephens","50-64 years","Female",15,NA
2021-02-14,"Stephens","65-79 years","Female",9,NA
2021-02-14,"Stephens","80+ years","Female",1,NA
2021-02-14,"Stephens","16-49 years","Male",7,NA
2021-02-14,"Stephens","50-64 years","Male",6,NA
2021-02-14,"Stephens","65-79 years","Male",6,NA
2021-02-14,"Stephens","80+ years","Male",1,NA
2021-02-14,"Stephens","16-49 years","Unknown",0,NA
2021-02-14,"Stephens","50-64 years","Unknown",NA,NA
2021-02-14,"Stephens","65-79 years","Unknown",NA,NA
2021-02-14,"Stephens","80+ years","Unknown",NA,NA
2021-02-21,"Stephens","16-49 years","Female",31,NA
2021-02-21,"Stephens","50-64 years","Female",31,NA
2021-02-21,"Stephens","65-79 years","Female",56,NA
2021-02-21,"Stephens","80+ years","Female",30,NA
2021-02-21,"Stephens","16-49 years","Male",26,NA
2021-02-21,"Stephens","50-64 years","Male",18,NA
2021-02-21,"Stephens","65-79 years","Male",47,NA
2021-02-21,"Stephens","80+ years","Male",17,NA
2021-02-21,"Stephens","16-49 years","Unknown",2,NA
2021-02-21,"Stephens","50-64 years","Unknown",NA,NA
2021-02-21,"Stephens","65-79 years","Unknown",NA,NA
2021-02-21,"Stephens","80+ years","Unknown",NA,NA
2021-02-28,"Stephens","16-49 years","Female",36,82
2021-02-28,"Stephens","50-64 years","Female",40,103
2021-02-28,"Stephens","65-79 years","Female",64,191
2021-02-28,"Stephens","80+ years","Female",31,106
2021-02-28,"Stephens","16-49 years","Male",28,52
2021-02-28,"Stephens","50-64 years","Male",21,54
2021-02-28,"Stephens","65-79 years","Male",53,174
2021-02-28,"Stephens","80+ years","Male",17,81
2021-02-28,"Stephens","16-49 years","Unknown",2,2
2021-02-28,"Stephens","50-64 years","Unknown",NA,NA
2021-02-28,"Stephens","65-79 years","Unknown",NA,NA
2021-02-28,"Stephens","80+ years","Unknown",NA,NA
2021-03-07,"Stephens","16-49 years","Female",42,96
2021-03-07,"Stephens","16-49 years","Male",30,62
2021-03-07,"Stephens","16-49 years","Unknown",2,2
2021-03-07,"Stephens","50-64 years","Female",52,146
2021-03-07,"Stephens","50-64 years","Male",24,78
2021-03-07,"Stephens","65-79 years","Female",78,245
2021-03-07,"Stephens","65-79 years","Male",63,222
2021-03-07,"Stephens","65-79 years","Unknown",0,1
2021-03-07,"Stephens","80+ years","Female",35,118
2021-03-07,"Stephens","80+ years","Male",19,91
2021-03-07,"Stephens","16-49 years","Female",42,96
2021-03-07,"Stephens","16-49 years","Male",30,62
2021-03-07,"Stephens","16-49 years","Unknown",2,2
2021-03-07,"Stephens","50-64 years","Female",52,146
2021-03-07,"Stephens","50-64 years","Male",24,78
2021-03-07,"Stephens","65-79 years","Female",78,245
2021-03-07,"Stephens","65-79 years","Male",63,222
2021-03-07,"Stephens","65-79 years","Unknown",0,1
2021-03-07,"Stephens","80+ years","Female",35,118
2021-03-07,"Stephens","80+ years","Male",19,91
2021-02-14,"Sterling","16-49 years","Female",2,NA
2021-02-14,"Sterling","50-64 years","Female",4,NA
2021-02-14,"Sterling","65-79 years","Female",0,NA
2021-02-14,"Sterling","80+ years","Female",4,NA
2021-02-14,"Sterling","16-49 years","Male",1,NA
2021-02-14,"Sterling","50-64 years","Male",4,NA
2021-02-14,"Sterling","65-79 years","Male",1,NA
2021-02-14,"Sterling","80+ years","Male",1,NA
2021-02-14,"Sterling","16-49 years","Unknown",NA,NA
2021-02-14,"Sterling","50-64 years","Unknown",NA,NA
2021-02-14,"Sterling","65-79 years","Unknown",0,NA
2021-02-14,"Sterling","80+ years","Unknown",NA,NA
2021-02-21,"Sterling","16-49 years","Female",3,NA
2021-02-21,"Sterling","50-64 years","Female",3,NA
2021-02-21,"Sterling","65-79 years","Female",4,NA
2021-02-21,"Sterling","80+ years","Female",5,NA
2021-02-21,"Sterling","16-49 years","Male",1,NA
2021-02-21,"Sterling","50-64 years","Male",5,NA
2021-02-21,"Sterling","65-79 years","Male",5,NA
2021-02-21,"Sterling","80+ years","Male",3,NA
2021-02-21,"Sterling","16-49 years","Unknown",NA,NA
2021-02-21,"Sterling","50-64 years","Unknown",NA,NA
2021-02-21,"Sterling","65-79 years","Unknown",0,NA
2021-02-21,"Sterling","80+ years","Unknown",NA,NA
2021-02-28,"Sterling","16-49 years","Female",4,9
2021-02-28,"Sterling","50-64 years","Female",7,16
2021-02-28,"Sterling","65-79 years","Female",5,21
2021-02-28,"Sterling","80+ years","Female",7,15
2021-02-28,"Sterling","16-49 years","Male",2,6
2021-02-28,"Sterling","50-64 years","Male",7,16
2021-02-28,"Sterling","65-79 years","Male",10,34
2021-02-28,"Sterling","80+ years","Male",3,5
2021-02-28,"Sterling","16-49 years","Unknown",NA,NA
2021-02-28,"Sterling","50-64 years","Unknown",NA,NA
2021-02-28,"Sterling","65-79 years","Unknown",NA,NA
2021-02-28,"Sterling","80+ years","Unknown",NA,NA
2021-03-07,"Sterling","16-49 years","Female",5,8
2021-03-07,"Sterling","16-49 years","Male",2,8
2021-03-07,"Sterling","50-64 years","Female",10,19
2021-03-07,"Sterling","50-64 years","Male",10,19
2021-03-07,"Sterling","65-79 years","Female",13,30
2021-03-07,"Sterling","65-79 years","Male",21,40
2021-03-07,"Sterling","80+ years","Female",11,18
2021-03-07,"Sterling","80+ years","Male",3,5
2021-03-07,"Sterling","16-49 years","Female",5,8
2021-03-07,"Sterling","16-49 years","Male",2,8
2021-03-07,"Sterling","50-64 years","Female",10,19
2021-03-07,"Sterling","50-64 years","Male",10,19
2021-03-07,"Sterling","65-79 years","Female",13,30
2021-03-07,"Sterling","65-79 years","Male",21,40
2021-03-07,"Sterling","80+ years","Female",11,18
2021-03-07,"Sterling","80+ years","Male",3,5
2021-02-14,"Stonewall","16-49 years","Female",3,NA
2021-02-14,"Stonewall","50-64 years","Female",9,NA
2021-02-14,"Stonewall","65-79 years","Female",6,NA
2021-02-14,"Stonewall","80+ years","Female",8,NA
2021-02-14,"Stonewall","16-49 years","Male",8,NA
2021-02-14,"Stonewall","50-64 years","Male",3,NA
2021-02-14,"Stonewall","65-79 years","Male",3,NA
2021-02-14,"Stonewall","80+ years","Male",4,NA
2021-02-14,"Stonewall","16-49 years","Unknown",NA,NA
2021-02-14,"Stonewall","50-64 years","Unknown",NA,NA
2021-02-14,"Stonewall","65-79 years","Unknown",NA,NA
2021-02-14,"Stonewall","80+ years","Unknown",NA,NA
2021-02-21,"Stonewall","16-49 years","Female",6,NA
2021-02-21,"Stonewall","50-64 years","Female",12,NA
2021-02-21,"Stonewall","65-79 years","Female",15,NA
2021-02-21,"Stonewall","80+ years","Female",11,NA
2021-02-21,"Stonewall","16-49 years","Male",9,NA
2021-02-21,"Stonewall","50-64 years","Male",3,NA
2021-02-21,"Stonewall","65-79 years","Male",11,NA
2021-02-21,"Stonewall","80+ years","Male",7,NA
2021-02-21,"Stonewall","16-49 years","Unknown",NA,NA
2021-02-21,"Stonewall","50-64 years","Unknown",NA,NA
2021-02-21,"Stonewall","65-79 years","Unknown",NA,NA
2021-02-21,"Stonewall","80+ years","Unknown",NA,NA
2021-02-28,"Stonewall","16-49 years","Female",9,18
2021-02-28,"Stonewall","50-64 years","Female",14,32
2021-02-28,"Stonewall","65-79 years","Female",24,67
2021-02-28,"Stonewall","80+ years","Female",16,35
2021-02-28,"Stonewall","Unknown","Female",0,1
2021-02-28,"Stonewall","16-49 years","Male",11,16
2021-02-28,"Stonewall","50-64 years","Male",5,21
2021-02-28,"Stonewall","65-79 years","Male",20,56
2021-02-28,"Stonewall","80+ years","Male",12,24
2021-02-28,"Stonewall","Unknown","Male",NA,NA
2021-02-28,"Stonewall","16-49 years","Unknown",NA,NA
2021-02-28,"Stonewall","50-64 years","Unknown",NA,NA
2021-02-28,"Stonewall","65-79 years","Unknown",NA,NA
2021-02-28,"Stonewall","80+ years","Unknown",NA,NA
2021-02-28,"Stonewall","Unknown","Unknown",NA,NA
2021-03-07,"Stonewall","16-49 years","Female",10,25
2021-03-07,"Stonewall","16-49 years","Male",12,20
2021-03-07,"Stonewall","50-64 years","Female",16,36
2021-03-07,"Stonewall","50-64 years","Male",5,22
2021-03-07,"Stonewall","65-79 years","Female",35,71
2021-03-07,"Stonewall","65-79 years","Male",27,65
2021-03-07,"Stonewall","80+ years","Female",19,40
2021-03-07,"Stonewall","80+ years","Male",15,26
2021-03-07,"Stonewall","Unknown","Female",0,1
2021-03-07,"Stonewall","16-49 years","Female",10,25
2021-03-07,"Stonewall","16-49 years","Male",12,20
2021-03-07,"Stonewall","50-64 years","Female",16,36
2021-03-07,"Stonewall","50-64 years","Male",5,22
2021-03-07,"Stonewall","65-79 years","Female",35,71
2021-03-07,"Stonewall","65-79 years","Male",27,65
2021-03-07,"Stonewall","80+ years","Female",19,40
2021-03-07,"Stonewall","80+ years","Male",15,26
2021-03-07,"Stonewall","Unknown","Female",0,1
2021-02-14,"Sutton","16-49 years","Female",16,NA
2021-02-14,"Sutton","50-64 years","Female",8,NA
2021-02-14,"Sutton","65-79 years","Female",24,NA
2021-02-14,"Sutton","80+ years","Female",5,NA
2021-02-14,"Sutton","16-49 years","Male",2,NA
2021-02-14,"Sutton","50-64 years","Male",5,NA
2021-02-14,"Sutton","65-79 years","Male",17,NA
2021-02-14,"Sutton","80+ years","Male",8,NA
2021-02-14,"Sutton","16-49 years","Unknown",NA,NA
2021-02-14,"Sutton","50-64 years","Unknown",NA,NA
2021-02-14,"Sutton","65-79 years","Unknown",NA,NA
2021-02-14,"Sutton","80+ years","Unknown",NA,NA
2021-02-21,"Sutton","16-49 years","Female",16,NA
2021-02-21,"Sutton","50-64 years","Female",9,NA
2021-02-21,"Sutton","65-79 years","Female",28,NA
2021-02-21,"Sutton","80+ years","Female",7,NA
2021-02-21,"Sutton","16-49 years","Male",4,NA
2021-02-21,"Sutton","50-64 years","Male",6,NA
2021-02-21,"Sutton","65-79 years","Male",25,NA
2021-02-21,"Sutton","80+ years","Male",9,NA
2021-02-21,"Sutton","16-49 years","Unknown",NA,NA
2021-02-21,"Sutton","50-64 years","Unknown",NA,NA
2021-02-21,"Sutton","65-79 years","Unknown",NA,NA
2021-02-21,"Sutton","80+ years","Unknown",NA,NA
2021-02-28,"Sutton","16-49 years","Female",27,35
2021-02-28,"Sutton","50-64 years","Female",25,46
2021-02-28,"Sutton","65-79 years","Female",52,103
2021-02-28,"Sutton","80+ years","Female",20,38
2021-02-28,"Sutton","16-49 years","Male",8,14
2021-02-28,"Sutton","50-64 years","Male",12,27
2021-02-28,"Sutton","65-79 years","Male",46,90
2021-02-28,"Sutton","80+ years","Male",16,28
2021-02-28,"Sutton","16-49 years","Unknown",NA,NA
2021-02-28,"Sutton","50-64 years","Unknown",NA,NA
2021-02-28,"Sutton","65-79 years","Unknown",NA,NA
2021-02-28,"Sutton","80+ years","Unknown",NA,NA
2021-03-07,"Sutton","16-49 years","Female",30,51
2021-03-07,"Sutton","16-49 years","Male",11,29
2021-03-07,"Sutton","50-64 years","Female",37,83
2021-03-07,"Sutton","50-64 years","Male",20,62
2021-03-07,"Sutton","65-79 years","Female",88,154
2021-03-07,"Sutton","65-79 years","Male",80,131
2021-03-07,"Sutton","80+ years","Female",30,47
2021-03-07,"Sutton","80+ years","Male",26,36
2021-03-07,"Sutton","16-49 years","Female",30,51
2021-03-07,"Sutton","16-49 years","Male",11,29
2021-03-07,"Sutton","50-64 years","Female",37,83
2021-03-07,"Sutton","50-64 years","Male",20,62
2021-03-07,"Sutton","65-79 years","Female",88,154
2021-03-07,"Sutton","65-79 years","Male",80,131
2021-03-07,"Sutton","80+ years","Female",30,47
2021-03-07,"Sutton","80+ years","Male",26,36
2021-02-14,"Swisher","16-49 years","Female",60,NA
2021-02-14,"Swisher","50-64 years","Female",29,NA
2021-02-14,"Swisher","65-79 years","Female",46,NA
2021-02-14,"Swisher","80+ years","Female",19,NA
2021-02-14,"Swisher","Unknown","Female",0,NA
2021-02-14,"Swisher","16-49 years","Male",16,NA
2021-02-14,"Swisher","50-64 years","Male",26,NA
2021-02-14,"Swisher","65-79 years","Male",48,NA
2021-02-14,"Swisher","80+ years","Male",10,NA
2021-02-14,"Swisher","Unknown","Male",0,NA
2021-02-14,"Swisher","16-49 years","Unknown",0,NA
2021-02-14,"Swisher","50-64 years","Unknown",1,NA
2021-02-14,"Swisher","65-79 years","Unknown",0,NA
2021-02-14,"Swisher","80+ years","Unknown",NA,NA
2021-02-14,"Swisher","Unknown","Unknown",NA,NA
2021-02-21,"Swisher","16-49 years","Female",69,NA
2021-02-21,"Swisher","50-64 years","Female",42,NA
2021-02-21,"Swisher","65-79 years","Female",75,NA
2021-02-21,"Swisher","80+ years","Female",27,NA
2021-02-21,"Swisher","Unknown","Female",0,NA
2021-02-21,"Swisher","16-49 years","Male",23,NA
2021-02-21,"Swisher","50-64 years","Male",39,NA
2021-02-21,"Swisher","65-79 years","Male",71,NA
2021-02-21,"Swisher","80+ years","Male",15,NA
2021-02-21,"Swisher","Unknown","Male",0,NA
2021-02-21,"Swisher","16-49 years","Unknown",0,NA
2021-02-21,"Swisher","50-64 years","Unknown",1,NA
2021-02-21,"Swisher","65-79 years","Unknown",0,NA
2021-02-21,"Swisher","80+ years","Unknown",NA,NA
2021-02-21,"Swisher","Unknown","Unknown",NA,NA
2021-02-28,"Swisher","16-49 years","Female",79,118
2021-02-28,"Swisher","50-64 years","Female",59,159
2021-02-28,"Swisher","65-79 years","Female",106,242
2021-02-28,"Swisher","80+ years","Female",46,107
2021-02-28,"Swisher","Unknown","Female",0,4
2021-02-28,"Swisher","16-49 years","Male",30,60
2021-02-28,"Swisher","50-64 years","Male",54,111
2021-02-28,"Swisher","65-79 years","Male",99,196
2021-02-28,"Swisher","80+ years","Male",23,70
2021-02-28,"Swisher","Unknown","Male",0,1
2021-02-28,"Swisher","16-49 years","Unknown",NA,NA
2021-02-28,"Swisher","50-64 years","Unknown",1,3
2021-02-28,"Swisher","65-79 years","Unknown",1,2
2021-02-28,"Swisher","80+ years","Unknown",NA,NA
2021-02-28,"Swisher","Unknown","Unknown",NA,NA
2021-03-07,"Swisher","16-49 years","Female",92,128
2021-03-07,"Swisher","16-49 years","Male",42,64
2021-03-07,"Swisher","50-64 years","Female",102,171
2021-03-07,"Swisher","50-64 years","Male",84,128
2021-03-07,"Swisher","50-64 years","Unknown",1,2
2021-03-07,"Swisher","65-79 years","Female",186,251
2021-03-07,"Swisher","65-79 years","Male",165,203
2021-03-07,"Swisher","65-79 years","Unknown",2,2
2021-03-07,"Swisher","80+ years","Female",85,114
2021-03-07,"Swisher","80+ years","Male",50,80
2021-03-07,"Swisher","Unknown","Female",0,4
2021-03-07,"Swisher","Unknown","Male",0,1
2021-03-07,"Swisher","16-49 years","Female",92,128
2021-03-07,"Swisher","16-49 years","Male",42,64
2021-03-07,"Swisher","50-64 years","Female",102,171
2021-03-07,"Swisher","50-64 years","Male",84,128
2021-03-07,"Swisher","50-64 years","Unknown",1,2
2021-03-07,"Swisher","65-79 years","Female",186,251
2021-03-07,"Swisher","65-79 years","Male",165,203
2021-03-07,"Swisher","65-79 years","Unknown",2,2
2021-03-07,"Swisher","80+ years","Female",85,114
2021-03-07,"Swisher","80+ years","Male",50,80
2021-03-07,"Swisher","Unknown","Female",0,4
2021-03-07,"Swisher","Unknown","Male",0,1
2021-02-14,"Tarrant","16-49 years","Female",13179,NA
2021-02-14,"Tarrant","50-64 years","Female",6989,NA
2021-02-14,"Tarrant","65-79 years","Female",4994,NA
2021-02-14,"Tarrant","80+ years","Female",2427,NA
2021-02-14,"Tarrant","Unknown","Female",12,NA
2021-02-14,"Tarrant","16-49 years","Male",6649,NA
2021-02-14,"Tarrant","50-64 years","Male",4242,NA
2021-02-14,"Tarrant","65-79 years","Male",4043,NA
2021-02-14,"Tarrant","80+ years","Male",1743,NA
2021-02-14,"Tarrant","Unknown","Male",4,NA
2021-02-14,"Tarrant","16-49 years","Unknown",245,NA
2021-02-14,"Tarrant","50-64 years","Unknown",406,NA
2021-02-14,"Tarrant","65-79 years","Unknown",1339,NA
2021-02-14,"Tarrant","80+ years","Unknown",246,NA
2021-02-14,"Tarrant","Unknown","Unknown",4,NA
2021-02-21,"Tarrant","16-49 years","Female",21934,NA
2021-02-21,"Tarrant","50-64 years","Female",13778,NA
2021-02-21,"Tarrant","65-79 years","Female",14794,NA
2021-02-21,"Tarrant","80+ years","Female",4800,NA
2021-02-21,"Tarrant","Unknown","Female",17,NA
2021-02-21,"Tarrant","16-49 years","Male",12078,NA
2021-02-21,"Tarrant","50-64 years","Male",9539,NA
2021-02-21,"Tarrant","65-79 years","Male",12683,NA
2021-02-21,"Tarrant","80+ years","Male",3577,NA
2021-02-21,"Tarrant","Unknown","Male",5,NA
2021-02-21,"Tarrant","16-49 years","Unknown",1162,NA
2021-02-21,"Tarrant","50-64 years","Unknown",1793,NA
2021-02-21,"Tarrant","65-79 years","Unknown",5077,NA
2021-02-21,"Tarrant","80+ years","Unknown",706,NA
2021-02-21,"Tarrant","Unknown","Unknown",7,NA
2021-02-28,"Tarrant","16-49 years","Female",28126,41172
2021-02-28,"Tarrant","50-64 years","Female",19572,29340
2021-02-28,"Tarrant","65-79 years","Female",23121,33839
2021-02-28,"Tarrant","80+ years","Female",6821,10638
2021-02-28,"Tarrant","Unknown","Female",17,57
2021-02-28,"Tarrant","16-49 years","Male",15945,23677
2021-02-28,"Tarrant","50-64 years","Male",13944,20997
2021-02-28,"Tarrant","65-79 years","Male",19873,28438
2021-02-28,"Tarrant","80+ years","Male",4922,7010
2021-02-28,"Tarrant","Unknown","Male",6,37
2021-02-28,"Tarrant","16-49 years","Unknown",3171,5785
2021-02-28,"Tarrant","50-64 years","Unknown",3892,6699
2021-02-28,"Tarrant","65-79 years","Unknown",7244,11603
2021-02-28,"Tarrant","80+ years","Unknown",1014,1896
2021-02-28,"Tarrant","Unknown","Unknown",8,29
2021-03-07,"Tarrant","16-49 years","Female",33815,48920
2021-03-07,"Tarrant","16-49 years","Male",19135,29168
2021-03-07,"Tarrant","16-49 years","Unknown",1801,4076
2021-03-07,"Tarrant","50-64 years","Female",24943,37133
2021-03-07,"Tarrant","50-64 years","Male",17781,27445
2021-03-07,"Tarrant","50-64 years","Unknown",1775,4132
2021-03-07,"Tarrant","65-79 years","Female",30978,42993
2021-03-07,"Tarrant","65-79 years","Male",26721,36125
2021-03-07,"Tarrant","65-79 years","Unknown",1708,4920
2021-03-07,"Tarrant","80+ years","Female",8466,12892
2021-03-07,"Tarrant","80+ years","Male",6122,8524
2021-03-07,"Tarrant","80+ years","Unknown",270,1297
2021-03-07,"Tarrant","Unknown","Female",20,62
2021-03-07,"Tarrant","Unknown","Male",9,41
2021-03-07,"Tarrant","Unknown","Unknown",1,12
2021-03-07,"Tarrant","16-49 years","Female",33815,48920
2021-03-07,"Tarrant","16-49 years","Male",19135,29168
2021-03-07,"Tarrant","16-49 years","Unknown",1801,4076
2021-03-07,"Tarrant","50-64 years","Female",24943,37133
2021-03-07,"Tarrant","50-64 years","Male",17781,27445
