"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Cases_Daily","Cases_Daily_NO_NEGATIVE","Deaths_Cumulative","Deaths_PCT","Deaths_Daily","Deaths_Daily_NO_NEGATIVE"
2020-09-08,"Race","Hispanic",19433,0.399198849630238,10,10,7572,0.558695491773039,43,43
2020-09-08,"Race","Other",220,0.00451930977814297,0,0,77,0.00568139895226149,0,0
2020-09-08,"Race","Unknown",6453,0.132559572719803,3,3,6,0.000442706411864532,0,0
2020-09-08,"Race","White",13979,0.287161051766639,2,2,4086,0.301483066479746,14,14
2020-09-10,"Age","1-9 years",753,0.0152763125862209,15,15,6,0.000433119179961019,1,1
2020-09-10,"Age","10-19 years",1976,0.0400876409965106,49,49,16,0.00115498447989605,1,1
2020-09-10,"Age","20-29 years",9466,0.192039276150288,141,141,93,0.0067133472893958,1,1
2020-09-10,"Age","30-39 years",10436,0.211717925829749,117,117,254,0.0183353786183498,1,1
2020-09-10,"Age","40-49 years",9435,0.191410370851254,114,114,759,0.0547895762650689,17,17
2020-09-10,"Age","50-59 years",8295,0.168282885660959,107,107,1660,0.119829639789215,36,36
2020-09-10,"Age","60-64 years",3108,0.0630528280451189,23,23,1323,0.0955027791814047,18,18
2020-09-10,"Age","65-69 years",2166,0.0439422218615597,20,20,1622,0.117086551649462,33,33
2020-09-10,"Age","70-74 years",1277,0.0259068408666721,10,10,1805,0.130296686638273,45,45
2020-09-10,"Age","75-79 years",836,0.016960155806216,5,5,1699,0.122644914458962,35,35
2020-09-10,"Age","80+ years",1362,0.0276312586220888,9,9,4613,0.33299646286003,112,112
2020-09-10,"Age","<1 year",158,0.00320538829830398,2,2,3,0.00021655958998051,0,0
2020-09-10,"Gender","Female",16781,0.340440639454678,147,147,5759,0.415722226232585,129,129
2020-09-10,"Gender","Male",31564,0.640347318023209,468,468,8094,0.584277773767415,171,171
2020-09-10,"Gender","Unknown",947,0.0192120425221131,-3,0,0,0,0,0
2020-09-11,"Age","1-9 years",759,0.0152740883844482,6,6,6,0.000428663284989641,0,0
2020-09-11,"Age","10-19 years",2001,0.0402680511953634,25,25,16,0.00114310209330571,0,0
2020-09-11,"Age","20-29 years",9560,0.192385092167753,94,94,93,0.00664428091733943,0,0
2020-09-11,"Age","30-39 years",10517,0.211643725348145,81,81,257,0.0183610773737229,3,3
2020-09-11,"Age","40-49 years",9527,0.19172100136843,92,92,766,0.0547260127170108,7,7
2020-09-11,"Age","50-59 years",8354,0.16811559204701,59,59,1680,0.120025719797099,20,20
2020-09-11,"Age","60-64 years",3128,0.0629477581904532,20,20,1336,0.0954490247910267,13,13
2020-09-11,"Age","65-69 years",2176,0.0437897448281414,10,10,1650,0.117882403372151,28,28
2020-09-11,"Age","70-74 years",1284,0.0258391692827819,7,7,1824,0.130313638636851,19,19
2020-09-11,"Age","75-79 years",838,0.0168638815101022,2,2,1710,0.122169036222048,11,11
2020-09-11,"Age","80+ years",1368,0.0275295822265153,6,6,4656,0.332642709151961,43,43
2020-09-11,"Age","<1 year",158,0.00317958625130806,0,0,3,0.00021433164249482,0,0
2020-09-11,"Gender","Female",16877,0.339632133945102,96,96,5820,0.415803386439951,61,61
2020-09-11,"Gender","Male",31868,0.641310472510666,304,304,8177,0.584196613560049,83,83
2020-09-11,"Gender","Unknown",947,0.0190573935442325,0,0,0,0,0,0
2020-09-11,"Race","Asian",767,0.0154350800933752,11,11,273,0.0195041794670286,6,6
2020-09-11,"Race","Black",8079,0.162581502052644,240,240,1596,0.114024433807244,51,51
2020-09-11,"Race","Hispanic",19802,0.398494727521533,369,369,7814,0.558262484818175,242,242
2020-09-11,"Race","Other",223,0.00448764388633985,3,3,78,0.00557262270486533,1,1
2020-09-11,"Race","Unknown",6440,0.129598325686227,-13,0,7,0.000500107165821247,1,1
2020-09-11,"Race","White",14381,0.289402720759881,402,402,4229,0.302136172036865,143,143
2020-09-13,"Age","1-9 years",769,0.0153591116082128,10,10,6,0.000422832980972516,0,0
2020-09-13,"Age","10-19 years",2041,0.0407645601981305,40,40,16,0.00112755461592671,0,0
2020-09-13,"Age","20-29 years",9597,0.191679316130063,37,37,94,0.00662438336856941,1,1
2020-09-13,"Age","30-39 years",10591,0.211532316050172,74,74,263,0.0185341789992953,6,6
2020-09-13,"Age","40-49 years",9622,0.192178637053607,95,95,789,0.0556025369978858,23,23
2020-09-13,"Age","50-59 years",8424,0.16825117839738,70,70,1707,0.120295983086681,27,27
2020-09-13,"Age","60-64 years",3152,0.062954382040425,24,24,1351,0.0952078928823115,15,15
2020-09-13,"Age","65-69 years",2186,0.0436606215546856,10,10,1672,0.117829457364341,22,22
2020-09-13,"Age","70-74 years",1290,0.0257649596548694,6,6,1851,0.130443974630021,27,27
2020-09-13,"Age","75-79 years",843,0.016837101541903,5,5,1727,0.121705426356589,17,17
2020-09-13,"Age","80+ years",1371,0.0273827594471519,3,3,4711,0.33199436222692,55,55
2020-09-13,"Age","<1 year",160,0.00319565391068147,2,2,3,0.000211416490486258,0,0
2020-09-13,"Gender","Female",16979,0.33911879843413,102,102,5907,0.416279069767442,87,87
2020-09-13,"Gender","Male",32145,0.64202684349285,277,277,8283,0.583720930232558,106,106
2020-09-13,"Gender","Unknown",944,0.0188543580730207,-3,0,0,0,0,0
2020-09-13,"Race","Asian",771,0.0153990572820963,4,4,275,0.0193798449612403,2,2
2020-09-13,"Race","Black",8143,0.162638811216745,64,64,1620,0.114164904862579,24,24
2020-09-13,"Race","Hispanic",19961,0.398677798194456,159,159,7929,0.55877378435518,115,115
2020-09-13,"Race","Other",225,0.00449388831189582,2,2,78,0.00549682875264271,0,0
2020-09-13,"Race","Unknown",6439,0.128605097067988,-1,0,7,0.000493305144467935,0,0
2020-09-13,"Race","White",14529,0.29018534792682,148,148,4281,0.30169133192389,52,52
2020-09-14,"Age","1-9 years",771,0.0153867645884889,2,2,6,0.000422208148617268,0,0
2020-09-14,"Age","10-19 years",2046,0.0408318033048615,5,5,16,0.00112588839631272,0,0
2020-09-14,"Age","20-29 years",9608,0.19174582900934,11,11,94,0.0066145943283372,0,0
2020-09-14,"Age","30-39 years",10595,0.211443282509779,4,4,265,0.0186475265639294,2,2
2020-09-14,"Age","40-49 years",9629,0.192164923764668,7,7,790,0.0555907395679403,1,1
2020-09-14,"Age","50-59 years",8427,0.16817673824539,3,3,1710,0.120329322355921,3,3
2020-09-14,"Age","60-64 years",3154,0.0629440408717171,2,2,1352,0.0951375694884245,1,1
2020-09-14,"Age","65-69 years",2189,0.0436856390197174,3,3,1673,0.117725705439448,1,1
2020-09-14,"Age","70-74 years",1291,0.0257643490061467,1,1,1852,0.130321581873197,1,1
2020-09-14,"Age","75-79 years",845,0.016863574678694,2,2,1734,0.122018154950391,7,7
2020-09-14,"Age","80+ years",1371,0.0273609004550172,0,0,4716,0.331855604813173,5,5
2020-09-14,"Age","<1 year",160,0.00319310289774088,0,0,3,0.000211104074308634,0,0
2020-09-14,"Gender","Female",17008,0.339426838029856,29,29,5919,0.416508338610935,12,12
2020-09-14,"Gender","Male",32164,0.64189351001836,19,19,8292,0.583491661389065,9,9
2020-09-14,"Gender","Unknown",936,0.0186796519517841,-8,0,0,0,0,0
2020-09-14,"Race","Asian",772,0.0154067214815997,1,1,276,0.0194215748363943,1,1
2020-09-14,"Race","Black",8148,0.162608765067454,5,5,1622,0.114136936176202,2,2
2020-09-14,"Race","Hispanic",19979,0.398718767462281,18,18,7944,0.559003588769263,15,15
2020-09-14,"Race","Other",223,0.00445038716372635,-2,0,78,0.00548870593202449,0,0
2020-09-14,"Race","Unknown",6445,0.128622176099625,6,6,7,0.000492576173386813,0,0
2020-09-14,"Race","White",14541,0.290193182725313,12,12,4284,0.30145661811273,3,3
2020-09-16,"Age","1-9 years",789,0.0155110385908349,18,18,6,0.000414421881475342,0,0
2020-09-16,"Age","10-19 years",2081,0.0409106100222148,35,35,16,0.00110512501726758,0,0
2020-09-16,"Age","20-29 years",9728,0.191243831953919,120,120,94,0.00649260947644702,0,0
2020-09-16,"Age","30-39 years",10776,0.211846580297639,181,181,271,0.0187180549799696,6,6
2020-09-16,"Age","40-49 years",9777,0.192207128393654,148,148,807,0.0557397430584335,17,17
2020-09-16,"Age","50-59 years",8558,0.168242672066369,131,131,1746,0.120596767509324,36,36
2020-09-16,"Age","60-64 years",3204,0.0629877916920597,50,50,1373,0.0948335405442741,21,21
2020-09-16,"Age","65-69 years",2220,0.0436432264532998,31,31,1695,0.117074181516784,22,22
2020-09-16,"Age","70-74 years",1312,0.0257927536516799,21,21,1889,0.130473822351153,37,37
2020-09-16,"Age","75-79 years",857,0.0168478581398549,12,12,1774,0.122530736289543,40,40
2020-09-16,"Age","80+ years",1379,0.0271099140896849,8,8,4804,0.33181378643459,88,88
2020-09-16,"Age","<1 year",166,0.00326341242848998,6,6,3,0.000207210940737671,0,0
2020-09-16,"Gender","Female",17239,0.338903414787583,231,231,6034,0.416770272137035,115,115
2020-09-16,"Gender","Male",32698,0.642813611968467,534,534,8444,0.583229727862964,152,152
2020-09-16,"Gender","Unknown",930,0.0182829732439499,-6,0,0,0,0,0
2020-09-16,"Race","Asian",778,0.0152947883696699,6,6,279,0.0192706174886034,3,3
2020-09-16,"Race","Black",8297,0.163111644091454,149,149,1643,0.113482525210664,21,21
2020-09-16,"Race","Hispanic",20251,0.398116657164763,272,272,8096,0.559193258737395,152,152
2020-09-16,"Race","Other",231,0.00454125464446498,8,8,80,0.00552562508633789,2,2
2020-09-16,"Race","Unknown",6438,0.126565356714569,-7,0,7,0.000483492195054566,0,0
2020-09-16,"Race","White",14872,0.292370299015079,331,331,4373,0.302044481281945,89,89
2020-09-17,"Age","1-9 years",798,0.0155364756731499,9,9,6,0.000411240575736806,0,0
2020-09-17,"Age","10-19 years",2097,0.0408270544944805,16,16,16,0.00109664153529815,0,0
2020-09-17,"Age","20-29 years",9809,0.190974047466075,81,81,93,0.00637422892392049,-1,0
2020-09-17,"Age","30-39 years",10876,0.211747756166891,100,100,273,0.0187114461960247,2,2
2020-09-17,"Age","40-49 years",9886,0.192473181083659,109,109,813,0.0557230980123372,6,6
2020-09-17,"Age","50-59 years",8655,0.168506512470066,97,97,1767,0.121110349554489,21,21
2020-09-17,"Age","60-64 years",3244,0.0631583046161634,40,40,1384,0.0948594928032899,11,11
2020-09-17,"Age","65-69 years",2237,0.043552751980998,17,17,1709,0.117135023989034,14,14
2020-09-17,"Age","70-74 years",1326,0.0258162490508732,14,14,1903,0.130431802604524,14,14
2020-09-17,"Age","75-79 years",861,0.0167630395420828,4,4,1790,0.12268677176148,16,16
2020-09-17,"Age","80+ years",1385,0.0269649358487627,6,6,4833,0.331254283755997,29,29
2020-09-17,"Age","<1 year",167,0.0032513677160602,1,1,3,0.000205620287868403,0,0
2020-09-17,"Gender","Female",17391,0.33859003562876,152,152,6087,0.41720356408499,53,53
2020-09-17,"Gender","Male",33040,0.643264606818138,342,342,8503,0.58279643591501,59,59
2020-09-17,"Gender","Unknown",932,0.0181453575531024,2,2,0,0,0,0
2020-09-17,"Race","Asian",782,0.0152249673889765,4,4,281,0.0192597669636737,2,2
2020-09-17,"Race","Black",8413,0.163794949671943,116,116,1656,0.113502398903358,13,13
2020-09-17,"Race","Hispanic",20402,0.397212000856648,151,151,8158,0.559150102810144,62,62
2020-09-17,"Race","Other",232,0.00451687012051477,1,1,80,0.00548320767649075,0,0
2020-09-17,"Race","Unknown",6452,0.125615715592937,14,14,8,0.000548320767649075,1,1
2020-09-17,"Race","White",15082,0.293635496368982,210,210,4407,0.302056202878684,34,34
2020-09-18,"Age","1-9 years",808,0.0155867204228477,10,10,6,0.000407802623530211,0,0
2020-09-18,"Age","10-19 years",2127,0.0410308840834121,30,30,16,0.00108747366274723,0,0
2020-09-18,"Age","20-29 years",9893,0.19084087270202,84,84,94,0.00638890776863998,1,1
2020-09-18,"Age","30-39 years",10965,0.211520283956095,89,89,276,0.0187589206823897,3,3
2020-09-18,"Age","40-49 years",9981,0.192538436312429,95,95,821,0.0558009923197173,8,8
2020-09-18,"Age","50-59 years",8754,0.168868998244565,99,99,1786,0.12138924760416,19,19
2020-09-18,"Age","60-64 years",3276,0.0631956634965952,32,32,1402,0.0952898796982261,18,18
2020-09-18,"Age","65-69 years",2251,0.0434229055344432,14,14,1723,0.117107320057092,14,14
2020-09-18,"Age","70-74 years",1339,0.0258299735720211,13,13,1913,0.130021069802216,10,10
2020-09-18,"Age","75-79 years",867,0.0167248596616447,6,6,1801,0.122408754162985,11,11
2020-09-18,"Age","80+ years",1388,0.0267752078550898,3,3,4872,0.331135730306532,39,39
2020-09-18,"Age","<1 year",170,0.00327938424738132,3,3,3,0.000203901311765106,0,0
2020-09-18,"Gender","Female",17587,0.339261945639383,196,196,6141,0.417385985183171,54,54
2020-09-18,"Gender","Male",33325,0.642855764964602,285,285,8572,0.582614014816829,69,69
2020-09-18,"Gender","Unknown",927,0.0178822893960146,-5,0,0,0,0,0
2020-09-18,"Race","Asian",785,0.0151430390246725,3,3,282,0.0191667233059199,1,1
2020-09-18,"Race","Black",8507,0.164104245838076,94,94,1667,0.113301162237477,11,11
2020-09-18,"Race","Hispanic",20581,0.39701768938444,179,179,8237,0.559845035003058,79,79
2020-09-18,"Race","Other",237,0.00457184745076101,5,5,80,0.00543736831373615,0,0
2020-09-18,"Race","Unknown",6470,0.124809506356218,18,18,8,0.000543736831373615,0,0
2020-09-18,"Race","White",15259,0.294353671945832,177,177,4439,0.301705974308435,32,32
2020-09-19,"Age","1-9 years",815,0.0156124286425807,7,7,6,0.000404094827586207,0,0
2020-09-19,"Age","10-19 years",2151,0.0412053178039156,24,24,16,0.00107758620689655,0,0
2020-09-19,"Age","20-29 years",9991,0.191391134439294,98,98,96,0.00646551724137931,2,2
2020-09-19,"Age","30-39 years",11059,0.211850120685031,94,94,278,0.0187230603448276,2,2
2020-09-19,"Age","40-49 years",10039,0.192310639439102,58,58,828,0.0557650862068966,7,7
2020-09-19,"Age","50-59 years",8802,0.168614229339872,48,48,1799,0.121161099137931,13,13
2020-09-19,"Age","60-64 years",3293,0.0630818742576913,17,17,1424,0.0959051724137931,22,22
2020-09-19,"Age","65-69 years",2257,0.0432358913451592,6,6,1738,0.117052801724138,15,15
2020-09-19,"Age","70-74 years",1341,0.0256886709321482,2,2,1930,0.129983836206897,17,17
2020-09-19,"Age","75-79 years",872,0.0167043408298533,5,5,1818,0.122440732758621,17,17
2020-09-19,"Age","80+ years",1391,0.026646488640282,3,3,4912,0.330818965517241,40,40
2020-09-19,"Age","<1 year",171,0.00327573656181755,1,1,3,0.000202047413793103,0,0
2020-09-19,"Gender","Female",17689,0.338856748783572,102,102,6196,0.41729525862069,55,55
2020-09-19,"Gender","Male",33594,0.643538561740929,269,269,8652,0.58270474137931,80,80
2020-09-19,"Gender","Unknown",919,0.017604689475499,-8,0,0,0,0,0
2020-09-19,"Race","Asian",789,0.0151143634343512,4,4,282,0.0189924568965517,0,0
2020-09-19,"Race","Black",8586,0.164476456840734,79,79,1687,0.113617995689655,20,20
2020-09-19,"Race","Hispanic",20720,0.396919658250642,139,139,8308,0.559536637931034,71,71
2020-09-19,"Race","Other",236,0.00452089958239148,-1,0,81,0.00545528017241379,1,1
2020-09-19,"Race","Unknown",6477,0.124075705911651,7,7,8,0.000538793103448276,0,0
2020-09-19,"Race","White",15394,0.294892915980231,135,135,4482,0.301858836206897,43,43
2020-09-20,"Age","1-9 years",816,0.0156267953579226,1,1,6,0.000402873833344524,0,0
2020-09-20,"Age","10-19 years",2152,0.0412118426596193,1,1,16,0.00107433022225206,0,0
2020-09-20,"Age","20-29 years",9993,0.19137079168103,2,2,96,0.00644598133351239,0,0
2020-09-20,"Age","30-39 years",11061,0.211823509134781,2,2,278,0.0186664876116296,0,0
2020-09-20,"Age","40-49 years",10041,0.192290014937378,2,2,828,0.0555965890015443,0,0
2020-09-20,"Age","50-59 years",8808,0.168677467539929,6,6,1808,0.121399315114483,9,9
2020-09-20,"Age","60-64 years",3293,0.0630625454824007,0,0,1428,0.0958839723359968,4,4
2020-09-20,"Age","65-69 years",2258,0.0432417940173886,1,1,1746,0.117236285503257,8,8
2020-09-20,"Age","70-74 years",1342,0.0256999502087403,1,1,1939,0.130195393809172,9,9
2020-09-20,"Age","75-79 years",872,0.016699222490329,0,0,1823,0.122406499697845,5,5
2020-09-20,"Age","80+ years",1391,0.0266383239495959,0,0,4922,0.330490834620291,10,10
2020-09-20,"Age","<1 year",171,0.00327473285074112,0,0,3,0.000201436916672262,0,0
2020-09-20,"Gender","Female",17696,0.338886973840438,7,7,6217,0.417444436983818,21,21
2020-09-20,"Gender","Male",33603,0.643513730897392,9,9,8676,0.582555563016182,24,24
2020-09-20,"Gender","Unknown",919,0.0175992952621701,0,0,0,0,0,0
2020-09-20,"Race","Asian",789,0.0151097322762266,0,0,282,0.0189350701671926,0,0
2020-09-20,"Race","Black",8587,0.164445210463825,1,1,1691,0.113543275364265,4,4
2020-09-20,"Race","Hispanic",20728,0.396951242866445,8,8,8342,0.56012891962667,34,34
2020-09-20,"Race","Other",236,0.0045195143437129,0,0,81,0.00543879675015108,0,0
2020-09-20,"Race","Unknown",6479,0.124075989122525,2,2,8,0.000537165111126032,0,0
2020-09-20,"Race","White",15399,0.294898310927266,5,5,4489,0.301416772980595,7,7
2020-09-22,"Age","1-9 years",821,0.0155586719223772,5,5,6,0.00040016006402561,0,0
2020-09-22,"Age","10-19 years",2172,0.0411613098847787,20,20,16,0.00106709350406829,0,0
2020-09-22,"Age","20-29 years",10112,0.191631291691935,119,119,96,0.00640256102440976,0,0
2020-09-22,"Age","30-39 years",11212,0.212477258944815,151,151,280,0.0186741363211951,2,2
2020-09-22,"Age","40-49 years",10167,0.192673590054579,126,126,834,0.0556222488995598,6,6
2020-09-22,"Age","50-59 years",8899,0.168643875075804,91,91,1828,0.121915432839803,20,20
2020-09-22,"Age","60-64 years",3307,0.0626705579138872,14,14,1437,0.0958383353341336,9,9
2020-09-22,"Age","65-69 years",2264,0.0429047907822923,6,6,1760,0.117380285447512,14,14
2020-09-22,"Age","70-74 years",1348,0.0255457853244391,6,6,1953,0.130252100840336,14,14
2020-09-22,"Age","75-79 years",878,0.0166388720436628,6,6,1833,0.122248899559824,10,10
2020-09-22,"Age","80+ years",1395,0.0264364766525167,4,4,4948,0.32999866613312,26,26
2020-09-22,"Age","<1 year",173,0.00327850212249848,2,2,3,0.000200080032012805,0,0
2020-09-22,"Gender","Female",17827,0.33783732565191,131,131,6245,0.416499933306656,28,28
2020-09-22,"Gender","Male",34028,0.644860521528199,425,425,8749,0.583500066693344,73,73
2020-09-22,"Gender","Unknown",913,0.0173021528198908,-6,0,0,0,0,0
2020-09-22,"Race","Asian",791,0.0149901455427532,2,2,284,0.0189409096972122,2,2
2020-09-22,"Race","Black",8716,0.165175864160097,129,129,1704,0.113645458183273,13,13
2020-09-22,"Race","Hispanic",20916,0.396376591873863,188,188,8401,0.560290782979859,59,59
2020-09-22,"Race","Other",239,0.00452926015767132,3,3,81,0.00540216086434574,0,0
2020-09-22,"Race","Unknown",6480,0.122801697998787,1,1,8,0.000533546752034147,0,0
2020-09-22,"Race","White",15626,0.296126440266828,227,227,4516,0.301187141523276,27,27
2020-09-23,"Age","1-9 years",825,0.0155113091544926,4,4,6,0.000396589331746976,0,0
2020-09-23,"Age","10-19 years",2205,0.0414574990129167,33,33,16,0.00105757155132527,0,0
2020-09-23,"Age","20-29 years",10223,0.192208622407731,111,111,96,0.00634542930795162,0,0
2020-09-23,"Age","30-39 years",11319,0.212815161599639,107,107,281,0.01857360037015,1,1
2020-09-23,"Age","40-49 years",10255,0.192810273187057,88,88,842,0.0556547028884923,8,8
2020-09-23,"Age","50-59 years",8947,0.168217797582116,48,48,1850,0.122281710621984,22,22
2020-09-23,"Age","60-64 years",3318,0.0623836651813413,11,11,1454,0.0961068147266839,17,17
2020-09-23,"Age","65-69 years",2267,0.0426231973978604,3,3,1781,0.117720933306894,21,21
2020-09-23,"Age","70-74 years",1355,0.0254761501870758,7,7,1963,0.129750809703219,10,10
2020-09-23,"Age","75-79 years",880,0.0165453964314588,2,2,1847,0.122083415956111,14,14
2020-09-23,"Age","80+ years",1398,0.0262846184217948,3,3,4990,0.329830127569568,42,42
2020-09-23,"Age","<1 year",175,0.00329027769943783,2,2,3,0.000198294665873488,0,0
2020-09-23,"Gender","Female",17943,0.337356872920074,116,116,6312,0.417211976997819,67,67
2020-09-23,"Gender","Male",34332,0.645496079869141,304,304,8817,0.582788023002181,68,68
2020-09-23,"Gender","Unknown",912,0.0171470472107846,-1,0,0,0,0,0
2020-09-23,"Race","Asian",793,0.0149096583751669,2,2,286,0.0189040914799392,2,2
2020-09-23,"Race","Black",8797,0.165397559554026,81,81,1713,0.113226254213762,9,9
2020-09-23,"Race","Hispanic",21074,0.396224641359731,158,158,8488,0.561041707978055,87,87
2020-09-23,"Race","Other",241,0.00453118243179724,2,2,82,0.00542005420054201,1,1
2020-09-23,"Race","Unknown",6484,0.121909489160885,4,4,8,0.000528785775662635,0,0
2020-09-23,"Race","White",15798,0.297027469118394,172,172,4552,0.300879106352039,36,36
2020-09-24,"Age","1-9 years",839,0.0156925091181147,14,14,6,0.000393004519551975,0,0
2020-09-24,"Age","10-19 years",2226,0.0416347142990742,21,21,16,0.0010480120521386,0,0
