County,Date,cases_cumulative,deaths_cumulative,cases_daily,deaths_daily,source
Potter,2022-01-27,34407,720,177,0,county level dashboards
Potter,2022-01-28,34571,720,164,0,county level dashboards
Potter,2022-01-29,34729,720,158,0,county level dashboards
Potter,2022-01-30,34817,720,88,0,county level dashboards
Potter,2022-01-31,34888,720,71,0,county level dashboards
Potter,2022-02-01,35055,720,167,0,county level dashboards
Potter,2022-02-02,35167,749,112,29,county level dashboards
Potter,2022-02-03,35230,749,63,0,county level dashboards
Potter,2022-02-04,35268,749,38,0,county level dashboards
Potter,2022-02-05,35317,749,49,0,county level dashboards
Potter,2022-02-06,35347,749,30,0,county level dashboards
Potter,2022-02-07,35379,749,32,0,county level dashboards
Potter,2022-02-08,35429,749,50,0,county level dashboards
Potter,2022-02-09,35481,749,52,0,county level dashboards
Potter,2022-02-10,35526,749,45,0,county level dashboards
Potter,2022-02-11,35560,749,34,0,county level dashboards
Potter,2022-02-12,35591,749,31,0,county level dashboards
Potter,2022-02-13,35610,749,19,0,county level dashboards
Potter,2022-02-14,35623,749,13,0,county level dashboards
Potter,2022-02-15,35646,749,23,0,county level dashboards
Potter,2022-02-16,35673,749,27,0,county level dashboards
Potter,2022-02-17,35695,749,22,0,county level dashboards
Potter,2022-02-18,35709,749,14,0,county level dashboards
Potter,2022-02-19,35717,749,8,0,county level dashboards
Potter,2022-02-20,35724,749,7,0,county level dashboards
Potter,2022-02-21,35730,749,6,0,county level dashboards
Potter,2022-02-22,35742,749,12,0,county level dashboards
Potter,2022-02-23,35752,749,10,0,county level dashboards
Potter,2022-02-24,35761,749,9,0,county level dashboards
Potter,2022-02-25,35766,749,5,0,county level dashboards
Potter,2022-02-26,35771,749,5,0,county level dashboards
Potter,2022-02-27,35777,749,6,0,county level dashboards
Potter,2022-02-28,35779,749,2,0,county level dashboards
Potter,2022-03-01,35788,749,9,0,county level dashboards
Potter,2022-03-02,35790,758,2,9,county level dashboards
Potter,2022-03-03,35798,758,8,0,county level dashboards
Potter,2022-03-04,35800,758,2,0,county level dashboards
Potter,2022-03-05,35802,758,2,0,county level dashboards
Potter,2022-03-06,35806,758,4,0,county level dashboards
Potter,2022-03-07,35807,758,1,0,county level dashboards
Potter,2022-03-08,35814,758,7,0,county level dashboards
Potter,2022-03-09,35820,758,6,0,county level dashboards
Potter,2022-03-10,35825,758,5,0,county level dashboards
Potter,2022-03-11,35826,758,1,0,county level dashboards
Potter,2022-03-12,35830,758,4,0,county level dashboards
Potter,2022-03-13,35833,758,3,0,county level dashboards
Potter,2022-03-14,35834,758,1,0,county level dashboards
Potter,2022-03-15,35839,758,5,0,county level dashboards
Potter,2022-03-16,35841,758,2,0,county level dashboards
Potter,2022-03-17,35842,758,1,0,county level dashboards
Potter,2022-03-20,35843,758,1,0,county level dashboards
Potter,2022-03-21,35844,758,1,0,county level dashboards
Potter,2022-03-23,35845,758,1,0,county level dashboards
Potter,2022-03-24,35847,758,2,0,county level dashboards
Potter,2022-03-26,35849,758,2,0,county level dashboards
Potter,2022-03-27,35851,758,2,0,county level dashboards
Potter,2022-03-28,35852,758,1,0,county level dashboards
Potter,2022-03-29,35856,758,4,0,county level dashboards
Potter,2022-03-30,35858,758,2,0,county level dashboards
Potter,2022-03-31,35859,758,1,0,county level dashboards
Potter,2022-04-01,35863,758,4,0,county level dashboards
Potter,2022-04-02,35864,759,1,1,county level dashboards
Potter,2022-04-03,35865,759,1,0,county level dashboards
Potter,2022-04-05,35866,759,1,0,county level dashboards
Potter,2022-04-07,35867,759,1,0,county level dashboards
Potter,2022-04-10,35868,759,1,0,county level dashboards
Potter,2022-04-11,35869,759,1,0,county level dashboards
Potter,2022-04-12,35872,759,3,0,county level dashboards
Potter,2022-04-14,35874,759,2,0,county level dashboards
Potter,2022-04-15,35877,759,3,0,county level dashboards
Potter,2022-04-16,35880,759,3,0,county level dashboards
Potter,2022-04-17,35881,759,1,0,county level dashboards
Potter,2022-04-18,35883,759,2,0,county level dashboards
Potter,2022-04-19,35889,759,6,0,county level dashboards
Potter,2022-04-20,35893,759,4,0,county level dashboards
Potter,2022-04-21,35907,759,14,0,county level dashboards
Potter,2022-04-22,35912,759,5,0,county level dashboards
Potter,2022-04-23,35913,759,1,0,county level dashboards
Potter,2022-04-24,35915,759,2,0,county level dashboards
Potter,2022-04-25,35917,759,2,0,county level dashboards
Potter,2022-04-26,35921,759,4,0,county level dashboards
Potter,2022-04-27,35923,759,2,0,county level dashboards
Potter,2022-04-28,35925,759,2,0,county level dashboards
Potter,2022-04-29,35929,759,4,0,county level dashboards
Potter,2022-04-30,35933,759,4,0,county level dashboards
Potter,2022-05-02,35936,763,3,4,county level dashboards
Potter,2022-05-03,35939,763,3,0,county level dashboards
Potter,2022-05-04,35941,763,2,0,county level dashboards
Potter,2022-05-05,35944,763,3,0,county level dashboards
Potter,2022-05-06,35945,763,1,0,county level dashboards
Potter,2022-05-07,35947,763,2,0,county level dashboards
Potter,2022-05-08,35948,763,1,0,county level dashboards
Potter,2022-05-09,35949,763,1,0,county level dashboards
Potter,2022-05-10,35955,763,6,0,county level dashboards
Potter,2022-05-11,35956,763,1,0,county level dashboards
Potter,2022-05-12,35960,763,4,0,county level dashboards
Potter,2022-05-13,35966,763,6,0,county level dashboards
Potter,2022-05-14,35970,763,4,0,county level dashboards
Potter,2022-05-16,35974,763,4,0,county level dashboards
Potter,2022-05-17,35982,763,8,0,county level dashboards
Potter,2022-05-18,35990,763,8,0,county level dashboards
Potter,2022-05-19,36006,763,16,0,county level dashboards
Potter,2022-05-20,36013,763,7,0,county level dashboards
Potter,2022-05-21,36018,763,5,0,county level dashboards
Potter,2022-05-22,36021,763,3,0,county level dashboards
Potter,2022-05-23,36026,763,5,0,county level dashboards
Potter,2022-05-24,36029,763,3,0,county level dashboards
Potter,2022-05-25,36045,763,16,0,county level dashboards
Potter,2022-05-26,36051,763,6,0,county level dashboards
Potter,2022-05-27,36065,763,14,0,county level dashboards
Potter,2022-05-28,36080,763,15,0,county level dashboards
Potter,2022-05-29,36089,763,9,0,county level dashboards
Potter,2022-05-30,36104,763,15,0,county level dashboards
Potter,2022-05-31,36115,763,11,0,county level dashboards
Potter,2022-06-01,36149,763,34,0,county level dashboards
Potter,2022-06-02,36171,765,22,2,county level dashboards
Potter,2022-06-03,36191,765,20,0,county level dashboards
Potter,2022-06-04,36209,765,18,0,county level dashboards
Potter,2022-06-05,36227,765,18,0,county level dashboards
Potter,2022-06-06,36242,765,15,0,county level dashboards
Potter,2022-06-07,36271,765,29,0,county level dashboards
Potter,2022-06-08,36303,765,32,0,county level dashboards
Potter,2022-06-09,36332,765,29,0,county level dashboards
Potter,2022-06-10,36351,765,19,0,county level dashboards
Potter,2022-06-11,36379,765,28,0,county level dashboards
Potter,2022-06-12,36395,765,16,0,county level dashboards
Potter,2022-06-13,36417,765,22,0,county level dashboards
Potter,2022-06-14,36455,765,38,0,county level dashboards
Potter,2022-06-15,36486,765,31,0,county level dashboards
Potter,2022-06-16,36519,765,33,0,county level dashboards
Potter,2022-06-17,36549,765,30,0,county level dashboards
Potter,2022-06-18,36584,765,35,0,county level dashboards
Potter,2022-06-19,36600,765,16,0,county level dashboards
Potter,2022-06-20,36618,765,18,0,county level dashboards
Potter,2022-06-21,36654,765,36,0,county level dashboards
Potter,2022-06-22,36698,765,44,0,county level dashboards
Potter,2022-06-23,36741,765,43,0,county level dashboards
Potter,2022-06-24,36802,765,61,0,county level dashboards
Potter,2022-06-25,36838,765,36,0,county level dashboards
Potter,2022-06-26,36876,765,38,0,county level dashboards
Potter,2022-06-27,36895,765,19,0,county level dashboards
Potter,2022-06-28,36942,765,47,0,county level dashboards
Potter,2022-06-29,37009,765,67,0,county level dashboards
Potter,2022-06-30,37070,765,61,0,county level dashboards
Potter,2022-07-01,37122,765,52,0,county level dashboards
Potter,2022-07-02,37170,769,48,4,county level dashboards
Potter,2022-07-03,37212,769,42,0,county level dashboards
Potter,2022-07-04,37251,769,39,0,county level dashboards
Potter,2022-07-05,37278,769,27,0,county level dashboards
Potter,2022-07-06,37349,769,71,0,county level dashboards
Potter,2022-07-07,37412,769,63,0,county level dashboards
Potter,2022-07-08,37480,769,68,0,county level dashboards
Potter,2022-07-09,37543,769,63,0,county level dashboards
Potter,2022-07-10,37587,769,44,0,county level dashboards
Potter,2022-07-11,37615,769,28,0,county level dashboards
Potter,2022-07-12,37701,769,86,0,county level dashboards
Potter,2022-07-13,37761,769,60,0,county level dashboards
Potter,2022-07-14,37812,769,51,0,county level dashboards
Potter,2022-07-15,37869,769,57,0,county level dashboards
Potter,2022-07-16,37917,769,48,0,county level dashboards
Potter,2022-07-17,37946,769,29,0,county level dashboards
Potter,2022-07-18,37977,769,31,0,county level dashboards
Potter,2022-07-19,38038,769,61,0,county level dashboards
Potter,2022-07-20,38115,769,77,0,county level dashboards
Potter,2022-07-21,38187,769,72,0,county level dashboards
Potter,2022-07-22,38246,769,59,0,county level dashboards
Potter,2022-07-23,38303,769,57,0,county level dashboards
Potter,2022-07-24,38333,769,30,0,county level dashboards
Potter,2022-07-25,38362,769,29,0,county level dashboards
Potter,2022-07-26,38443,769,81,0,county level dashboards
Potter,2022-07-27,38487,769,44,0,county level dashboards
Potter,2022-07-28,38547,769,60,0,county level dashboards
Potter,2022-07-29,38601,769,54,0,county level dashboards
Potter,2022-07-30,38636,769,35,0,county level dashboards
Potter,2022-07-31,38661,769,25,0,county level dashboards
Potter,2022-08-01,38693,769,32,0,county level dashboards
Potter,2022-08-02,38748,772,55,3,county level dashboards
Potter,2022-08-03,38790,772,42,0,county level dashboards
Potter,2022-08-04,38835,772,45,0,county level dashboards
Potter,2022-08-05,38885,772,50,0,county level dashboards
Potter,2022-08-06,38928,772,43,0,county level dashboards
Potter,2022-08-07,38953,772,25,0,county level dashboards
Potter,2022-08-08,38982,772,29,0,county level dashboards
Potter,2022-08-09,39042,772,60,0,county level dashboards
Potter,2022-08-10,39083,772,41,0,county level dashboards
Potter,2022-08-11,39133,772,50,0,county level dashboards
Potter,2022-08-12,39170,772,37,0,county level dashboards
Potter,2022-08-13,39211,772,41,0,county level dashboards
Potter,2022-08-14,39224,772,13,0,county level dashboards
Potter,2022-08-15,39266,772,42,0,county level dashboards
Potter,2022-08-16,39300,772,34,0,county level dashboards
Potter,2022-08-17,39345,772,45,0,county level dashboards
Potter,2022-08-18,39400,772,55,0,county level dashboards
Potter,2022-08-19,39434,772,34,0,county level dashboards
Potter,2022-08-20,39457,772,23,0,county level dashboards
Potter,2022-08-21,39483,772,26,0,county level dashboards
Potter,2022-08-22,39509,772,26,0,county level dashboards
Potter,2022-08-23,39566,772,57,0,county level dashboards
Potter,2022-08-24,39606,772,40,0,county level dashboards
Potter,2022-08-25,39652,772,46,0,county level dashboards
Potter,2022-08-26,39689,772,37,0,county level dashboards
Potter,2022-08-27,39723,772,34,0,county level dashboards
Potter,2022-08-28,39744,772,21,0,county level dashboards
Potter,2022-08-29,39768,772,24,0,county level dashboards
Potter,2022-08-30,39828,772,60,0,county level dashboards
Potter,2022-08-31,39867,772,39,0,county level dashboards
Potter,2022-09-01,39898,772,31,0,county level dashboards
Potter,2022-09-02,39936,773,38,1,county level dashboards
Potter,2022-09-03,39973,773,37,0,county level dashboards
Potter,2022-09-04,39991,773,18,0,county level dashboards
Potter,2022-09-05,40002,773,11,0,county level dashboards
Potter,2022-09-06,40026,773,24,0,county level dashboards
Potter,2022-09-07,40068,773,42,0,county level dashboards
Potter,2022-09-08,40087,773,19,0,county level dashboards
Potter,2022-09-09,40118,773,31,0,county level dashboards
Potter,2022-09-10,40132,773,14,0,county level dashboards
Potter,2022-09-11,40148,773,16,0,county level dashboards
Potter,2022-09-12,40162,773,14,0,county level dashboards
Potter,2022-09-13,40200,773,38,0,county level dashboards
Potter,2022-09-14,40222,773,22,0,county level dashboards
Potter,2022-09-15,40239,773,17,0,county level dashboards
Potter,2022-09-16,40262,773,23,0,county level dashboards
Potter,2022-09-17,40268,773,6,0,county level dashboards
Potter,2022-09-18,40272,773,4,0,county level dashboards
Potter,2022-09-19,40284,773,12,0,county level dashboards
Potter,2022-09-20,40297,773,13,0,county level dashboards
Potter,2022-09-21,40306,773,9,0,county level dashboards
Potter,2022-09-22,40321,773,15,0,county level dashboards
Potter,2022-09-23,40327,773,6,0,county level dashboards
Potter,2022-09-24,40336,773,9,0,county level dashboards
Potter,2022-09-25,40347,773,11,0,county level dashboards
Potter,2022-09-26,40354,773,7,0,county level dashboards
Potter,2022-09-27,40362,773,8,0,county level dashboards
Potter,2022-09-28,40373,773,11,0,county level dashboards
Potter,2022-09-29,40384,773,11,0,county level dashboards
Potter,2022-09-30,40390,773,6,0,county level dashboards
Potter,2022-10-01,40399,773,9,0,county level dashboards
Potter,2022-10-02,40405,774,6,1,county level dashboards
Potter,2022-10-03,40408,774,3,0,county level dashboards
Potter,2022-10-04,40420,774,12,0,county level dashboards
Potter,2022-10-05,40427,774,7,0,county level dashboards
Potter,2022-10-06,40433,774,6,0,county level dashboards
Potter,2022-10-07,40442,774,9,0,county level dashboards
Potter,2022-10-08,40447,774,5,0,county level dashboards
Potter,2022-10-09,40452,774,5,0,county level dashboards
Potter,2022-10-10,40455,774,3,0,county level dashboards
Potter,2022-10-11,40460,774,5,0,county level dashboards
Potter,2022-10-12,40474,774,14,0,county level dashboards
Potter,2022-10-13,40484,774,10,0,county level dashboards
Potter,2022-10-14,40492,774,8,0,county level dashboards
Potter,2022-10-15,40493,774,1,0,county level dashboards
Potter,2022-10-16,40499,774,6,0,county level dashboards
Potter,2022-10-17,40502,774,3,0,county level dashboards
Potter,2022-10-18,40505,774,3,0,county level dashboards
Potter,2022-10-19,40509,774,4,0,county level dashboards
Potter,2022-10-20,40516,774,7,0,county level dashboards
Potter,2022-10-21,40526,774,10,0,county level dashboards
Potter,2022-10-22,40532,774,6,0,county level dashboards
Potter,2022-10-23,40538,774,6,0,county level dashboards
Potter,2022-10-24,40541,774,3,0,county level dashboards
Potter,2022-10-25,40547,774,6,0,county level dashboards
Potter,2022-10-26,40564,774,17,0,county level dashboards
Potter,2022-10-27,40574,774,10,0,county level dashboards
Potter,2022-10-28,40595,774,21,0,county level dashboards
Potter,2022-10-29,40602,774,7,0,county level dashboards
Potter,2022-10-30,40606,774,4,0,county level dashboards
Potter,2022-10-31,40615,774,9,0,county level dashboards
Potter,2022-11-01,40630,774,15,0,county level dashboards
Potter,2022-11-02,40645,776,15,2,county level dashboards
Potter,2022-11-03,40651,776,6,0,county level dashboards
Potter,2022-11-04,40664,776,13,0,county level dashboards
Potter,2022-11-05,40676,776,12,0,county level dashboards
Potter,2022-11-06,40690,776,14,0,county level dashboards
Potter,2022-11-07,40695,776,5,0,county level dashboards
Potter,2022-11-08,40716,776,21,0,county level dashboards
Potter,2022-11-09,40727,776,11,0,county level dashboards
Potter,2022-11-10,40741,776,14,0,county level dashboards
Potter,2022-11-11,40751,776,10,0,county level dashboards
