"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,761,335,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,730,351,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,805,466,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,1169,246,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,700,351,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,670,384,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,1025,182,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,1404,241,NA,NA,NA,NA,NA,0,2,0,0,2
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,803,253,NA,NA,NA,NA,NA,0,1,0,0,1
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,479,211,NA,NA,NA,NA,NA,0,1,0,0,1
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,423,215,NA,NA,NA,NA,NA,0,1,0,0,1
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,409,194,NA,NA,NA,NA,NA,0,1,0,1,0
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,492,213,NA,NA,NA,NA,NA,0,2,0,0,2
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,560,278,NA,NA,NA,NA,NA,0,1,0,0,1
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,508,218,NA,NA,NA,NA,NA,0,1,0,1,0
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,374,134,NA,NA,NA,NA,NA,0,1,0,0,1
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,825,290,NA,NA,NA,NA,NA,0,1,0,0,1
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,1117,553,NA,NA,NA,NA,NA,5,0,0,2,3
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,657,319,NA,NA,NA,NA,NA,6,5,0,2,9
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,1256,381,NA,NA,NA,NA,NA,7,0,0,0,7
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,2856,188,NA,NA,NA,NA,NA,8,8,0,0,16
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,2638,403,NA,NA,NA,NA,NA,9,1,0,4,6
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,2855,448,NA,NA,NA,NA,NA,10,2,0,3,9
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,3744,532,NA,NA,NA,NA,NA,11,3,0,3,11
"Round Rock ISD",2020-12-06,246909,"48334",14947,NA,NA,2608,347,NA,NA,NA,NA,NA,20,7,0,0,27
"Round Rock ISD Total",2020-12-06,246909,"48334",14947,NA,NA,48334,14947,NA,NA,NA,NA,NA,120,58,0,32,146
"Round Top-Carmine ISD",2020-12-06,75908,"235",217,NA,NA,115,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Round Top-Carmine ISD",2020-12-06,75908,"235",217,NA,NA,120,112,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Round Top-Carmine ISD",2020-12-06,75908,"235",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,1
"Round Top-Carmine ISD Total",2020-12-06,75908,"235",217,NA,NA,235,217,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Royal ISD",2020-12-06,237905,"2472",1616,NA,NA,630,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royal ISD",2020-12-06,237905,"2472",1616,NA,NA,703,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royal ISD",2020-12-06,237905,"2472",1616,NA,NA,450,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royal ISD",2020-12-06,237905,"2472",1616,NA,NA,689,426,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Royal ISD",2020-12-06,237905,"2472",1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0
"Royal ISD Total",2020-12-06,237905,"2472",1616,NA,NA,2472,1616,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,785,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,934,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,488,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,561,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,594,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,641,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,300,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,531,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,2048,1206,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Royse City ISD",2020-12-06,199902,"6882",5103,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9,1,41,0
"Royse City ISD Total",2020-12-06,199902,"6882",5103,NA,NA,6882,5103,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Rule ISD",2020-12-06,104903,"141",126,NA,NA,141,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rule ISD Total",2020-12-06,104903,"141",126,NA,NA,141,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-12-06,128903,"229",199,NA,NA,104,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-12-06,128903,"229",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-12-06,128903,"229",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-12-06,128903,"229",199,NA,NA,125,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD Total",2020-12-06,128903,"229",199,NA,NA,229,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-12-06,37907,"1968",1755,NA,NA,591,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-12-06,37907,"1968",1755,NA,NA,456,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-12-06,37907,"1968",1755,NA,NA,281,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-12-06,37907,"1968",1755,NA,NA,287,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-12-06,37907,"1968",1755,NA,NA,353,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD Total",2020-12-06,37907,"1968",1755,NA,NA,1968,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S And S Cisd",2020-12-06,91914,"985",911,NA,NA,297,268,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"S And S Cisd",2020-12-06,91914,"985",911,NA,NA,321,313,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"S And S Cisd",2020-12-06,91914,"985",911,NA,NA,367,330,NA,NA,NA,NA,NA,0,9,0,1,8
"S And S Cisd Total",2020-12-06,91914,"985",911,NA,NA,985,911,NA,1,NA,NA,NA,NA,12,NA,NA,NA
"Sabinal ISD",2020-12-06,232902,"426",375,NA,NA,105,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sabinal ISD",2020-12-06,232902,"426",375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sabinal ISD",2020-12-06,232902,"426",375,NA,NA,135,130,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Sabinal ISD",2020-12-06,232902,"426",375,NA,NA,186,149,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Sabinal ISD",2020-12-06,232902,"426",375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1
"Sabinal ISD Total",2020-12-06,232902,"426",375,NA,NA,426,375,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Sabine ISD",2020-12-06,92906,"1515",1416,NA,NA,441,421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sabine ISD",2020-12-06,92906,"1515",1416,NA,NA,361,326,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Sabine ISD",2020-12-06,92906,"1515",1416,NA,NA,713,669,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Sabine ISD Total",2020-12-06,92906,"1515",1416,NA,NA,1515,1416,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Sabine Pass ISD",2020-12-06,123913,"388",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sabine Pass ISD",2020-12-06,123913,"388",316,NA,NA,388,316,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Sabine Pass ISD Total",2020-12-06,123913,"388",316,NA,NA,388,316,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Saint Jo ISD",2020-12-06,169911,"319",306,NA,NA,145,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Jo ISD",2020-12-06,169911,"319",306,NA,NA,174,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Jo ISD Total",2020-12-06,169911,"319",306,NA,NA,319,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salado ISD",2020-12-06,14908,"2106",1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salado ISD",2020-12-06,14908,"2106",1834,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salado ISD",2020-12-06,14908,"2106",1834,NA,NA,953,827,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Salado ISD",2020-12-06,14908,"2106",1834,NA,NA,487,424,NA,NA,NA,NA,NA,5,0,0,1,4
"Salado ISD",2020-12-06,14908,"2106",1834,NA,NA,663,581,NA,NA,NA,NA,NA,11,3,0,1,13
"Salado ISD Total",2020-12-06,14908,"2106",1834,NA,NA,2106,1834,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Saltillo ISD",2020-12-06,112909,"255",220,NA,NA,255,220,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Saltillo ISD Total",2020-12-06,112909,"255",220,NA,NA,255,220,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Sam Houston State University Charter School",2020-12-06,236802,"400",309,NA,NA,400,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Houston State University Charter School Total",2020-12-06,236802,"400",309,NA,NA,400,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Rayburn ISD",2020-12-06,74917,"518",487,NA,NA,234,217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Sam Rayburn ISD",2020-12-06,74917,"518",487,NA,NA,284,270,NA,NA,NA,NA,NA,0,1,0,1,0
"Sam Rayburn ISD",2020-12-06,74917,"518",487,NA,NA,NA,NA,2,0,0,0,2,4,3,0,2,5
"Sam Rayburn ISD Total",2020-12-06,74917,"518",487,NA,NA,518,487,2,0,0,0,2,NA,4,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,31,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,282,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,318,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,350,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,331,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,301,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,335,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,933,717,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,410,342,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,339,292,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,457,416,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,421,359,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,465,386,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,379,342,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,260,227,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,342,312,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,563,504,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,540,477,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,394,330,NA,NA,NA,NA,NA,0,2,0,0,2
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,1322,1043,NA,NA,NA,NA,NA,5,0,0,2,3
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,1079,825,NA,NA,NA,NA,NA,6,1,0,5,2
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,1058,810,NA,NA,NA,NA,NA,9,0,1,1,7
"San Angelo ISD",2020-12-06,226903,"14097",11487,NA,NA,3187,2383,NA,NA,NA,NA,NA,28,5,0,8,25
"San Angelo ISD Total",2020-12-06,226903,"14097",11487,NA,NA,14097,11487,NA,NA,NA,NA,NA,67,15,1,27,54
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,342,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,492,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,269,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,266,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,414,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,290,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,157,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,117,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,285,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,234,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,616,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,287,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,272,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,332,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,157,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,21,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,480,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,73,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,112,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,396,39,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,182,37,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,625,138,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,864,298,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,333,101,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,396,115,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,637,131,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,549,207,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,435,114,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,273,104,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,396,114,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,661,234,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,464,181,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,802,185,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,335,134,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,460,155,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,723,161,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,525,192,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,469,106,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,296,115,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,398,123,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,596,169,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,385,135,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,156,82,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,1541,420,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,843,313,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,430,69,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,964,382,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,571,92,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,688,235,NA,2,NA,NA,NA,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,328,126,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,213,49,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,191,124,NA,2,NA,NA,NA,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,434,200,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,280,84,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,583,196,NA,0,NA,NA,NA,NA,4,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,439,190,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,449,140,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,407,148,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,121,3,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,403,139,NA,2,NA,NA,NA,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,588,295,0,1,0,0,1,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,542,174,0,2,0,1,1,NA,4,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,453,136,0,1,0,0,1,NA,4,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,490,95,0,2,0,0,2,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,366,107,0,1,0,0,1,NA,2,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,202,48,0,1,0,0,1,NA,2,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,675,174,0,2,0,0,2,NA,3,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,409,128,0,2,0,0,2,NA,4,NA,NA,NA
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,799,207,NA,NA,NA,NA,NA,0,2,0,1,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,405,106,NA,NA,NA,NA,NA,0,1,0,0,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,450,75,NA,NA,NA,NA,NA,0,3,0,3,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,14,12,NA,NA,NA,NA,NA,0,1,0,0,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,567,166,NA,NA,NA,NA,NA,0,1,0,1,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,482,180,NA,NA,NA,NA,NA,0,2,0,0,2
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,622,178,NA,NA,NA,NA,NA,0,1,0,1,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,576,172,NA,NA,NA,NA,NA,0,1,0,1,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,397,242,NA,NA,NA,NA,NA,0,1,0,1,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,383,134,NA,NA,NA,NA,NA,0,2,0,0,2
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,182,85,NA,NA,NA,NA,NA,0,1,0,1,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,162,78,NA,NA,NA,NA,NA,0,1,0,1,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,10,1,0,1,0,0,1,0,1,0,0,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,219,77,0,1,0,0,1,0,1,0,0,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,753,188,0,1,0,0,1,0,3,0,2,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,494,154,0,1,0,0,1,0,2,0,1,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,410,208,0,1,0,0,1,0,2,0,1,1
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,484,139,0,1,0,0,1,0,2,0,0,2
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,NA,NA,0,3,0,1,2,0,7,0,1,6
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,409,176,NA,NA,NA,NA,NA,5,0,0,5,0
"San Antonio ISD",2020-12-06,15907,"45857",13876,NA,NA,481,107,0,1,0,0,1,5,2,0,2,5
