"County","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"Lipscomb",2020-06-03,"14-Day Average",Inf,1483.33333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-04,"14-Day Average",Inf,1516.66666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-05,"14-Day Average",Inf,1516.66666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-06,"14-Day Average",Inf,1392.30769230769,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-07,"14-Day Average",Inf,1285.71428571429,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-08,"14-Day Average",Inf,1285.71428571429,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-09,"14-Day Average",Inf,1228.57142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-10,"14-Day Average",Inf,1330.76923076923,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-11,"14-Day Average",Inf,1450,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-12,"14-Day Average",Inf,1450,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-13,"14-Day Average",Inf,33.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-14,"14-Day Average",Inf,16.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-15,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-16,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-17,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-18,"14-Day Average",Inf,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-19,"14-Day Average",Inf,-100,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-20,"14-Day Average",Inf,-100,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-21,"14-Day Average",Inf,-100,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-22,"14-Day Average",Inf,-100,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-23,"14-Day Average",Inf,-100,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-24,"14-Day Average",Inf,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-25,"14-Day Average",Inf,-84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-26,"14-Day Average",Inf,-84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-27,"14-Day Average",Inf,-84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-28,"14-Day Average",Inf,-84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-29,"14-Day Average",Inf,-84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-30,"14-Day Average",NA,-84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-01,"14-Day Average",Inf,-84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-02,"14-Day Average",Inf,-69.2307692307692,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-03,"14-Day Average",Inf,-53.8461538461538,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-04,"14-Day Average",Inf,-53.8461538461538,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-05,"14-Day Average",Inf,-38.4615384615385,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-06,"14-Day Average",Inf,-38.4615384615385,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-07,"14-Day Average",Inf,-14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-08,"14-Day Average",Inf,-28.5714285714286,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-09,"14-Day Average",Inf,-28.5714285714286,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-10,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-11,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-12,"14-Day Average",Inf,14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-13,"14-Day Average",Inf,14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-14,"14-Day Average",Inf,14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-15,"14-Day Average",Inf,14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-16,"14-Day Average",Inf,14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-17,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-18,"14-Day Average",Inf,28.5714285714286,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-07-19,"14-Day Average",Inf,23.0769230769231,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-23,"14-Day Average",0,-12,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-24,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-25,"14-Day Average",0,-18.4,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-26,"14-Day Average",0,-32,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-27,"14-Day Average",0,-39.4285714285714,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-28,"14-Day Average",0,-47,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-29,"14-Day Average",0,-52,NA,NA,NA,NA,NA,NA
"Live Oak",2020-04-30,"14-Day Average",0,-56.8,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-01,"14-Day Average",0,-60.7272727272727,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-02,"14-Day Average",0,-64,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-03,"14-Day Average",0,-66.1538461538461,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-04,"14-Day Average",0,-68.5714285714286,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-05,"14-Day Average",0,-81.5384615384615,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-06,"14-Day Average",-100,-80,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-07,"14-Day Average",-100,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-08,"14-Day Average",-100,-89.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-09,"14-Day Average",-100,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-10,"14-Day Average",-100,-81.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-11,"14-Day Average",-100,-80.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-12,"14-Day Average",-100,-69.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-13,"14-Day Average",-100,-65.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-14,"14-Day Average",-100,-62.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-15,"14-Day Average",-50,-61.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-16,"14-Day Average",-50,-60.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-17,"14-Day Average",-50,-60.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-18,"14-Day Average",0,-57.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-19,"14-Day Average",0,-58.1538461538462,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-20,"14-Day Average",0,-61.1428571428571,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-21,"14-Day Average",100,-62.2857142857143,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-22,"14-Day Average",100,-58.2857142857143,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-23,"14-Day Average",100,-61.2307692307692,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-24,"14-Day Average",100,-60,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-25,"14-Day Average",100,-58.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-26,"14-Day Average",100,-46,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-27,"14-Day Average",100,-2,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-28,"14-Day Average",100,20.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-29,"14-Day Average",50,19.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-30,"14-Day Average",50,18.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-05-31,"14-Day Average",50,19.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-01,"14-Day Average",0,8.00000000000001,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-02,"14-Day Average",0,6.00000000000001,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-03,"14-Day Average",0,6.66666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-04,"14-Day Average",-100,23.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-05,"14-Day Average",-100,13.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-06,"14-Day Average",-100,5.23076923076922,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-07,"14-Day Average",-100,1.14285714285713,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-08,"14-Day Average",-100,0.571428571428578,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-09,"14-Day Average",-100,-15.4285714285714,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-10,"14-Day Average",-100,-53.8461538461539,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-11,"14-Day Average",-100,-75.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-12,"14-Day Average",-100,-65.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-13,"14-Day Average",-100,-64,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-14,"14-Day Average",-100,-64.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-15,"14-Day Average",-100,-55.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-16,"14-Day Average",-100,-54,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-17,"14-Day Average",-100,-53.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-18,"14-Day Average",-100,-63.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-19,"14-Day Average",-100,-60,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-20,"14-Day Average",-100,-55.3333333333333,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-21,"14-Day Average",-100,-52.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-22,"14-Day Average",200,-54.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-23,"14-Day Average",200,-56.3636363636364,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-24,"14-Day Average",200,-46.6666666666667,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-25,"14-Day Average",200,-50.7692307692308,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-26,"14-Day Average",500,-55.0769230769231,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-27,"14-Day Average",500,-50.1538461538461,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-28,"14-Day Average",500,-32.9230769230769,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-29,"14-Day Average",500,-29.2307692307692,NA,NA,NA,NA,NA,NA
"Live Oak",2020-06-30,"14-Day Average",1000,-29.2307692307692,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-01,"14-Day Average",1000,-27.3846153846154,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-02,"14-Day Average",1000,-21.2307692307692,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-03,"14-Day Average",1000,-21.2307692307692,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-04,"14-Day Average",1000,-18.1538461538462,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-05,"14-Day Average",1300,-21.2307692307692,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-06,"14-Day Average",1250,-12,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-07,"14-Day Average",1650,60.5714285714286,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-08,"14-Day Average",2250,57.1428571428571,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-09,"14-Day Average",2300,60,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-10,"14-Day Average",2100,60.5714285714286,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-11,"14-Day Average",2100,58.8571428571429,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-12,"14-Day Average",2300,43.4285714285714,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-13,"14-Day Average",2300,40.5714285714286,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-14,"14-Day Average",1800,84.5714285714286,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-15,"14-Day Average",2600,89.7142857142857,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-16,"14-Day Average",2600,78.8571428571429,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-17,"14-Day Average",2900,80.5714285714286,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-18,"14-Day Average",3400,79.4285714285714,NA,NA,NA,NA,NA,NA
"Live Oak",2020-07-19,"14-Day Average",3100,90.1538461538462,NA,NA,NA,NA,NA,NA
"Llano",2020-04-22,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Llano",2020-04-23,"14-Day Average",NA,-14.2857142857143,NA,NA,NA,NA,NA,NA
"Llano",2020-04-24,"14-Day Average",NA,-10.7142857142857,NA,NA,NA,NA,NA,NA
"Llano",2020-04-25,"14-Day Average",NA,-30,NA,NA,NA,NA,NA,NA
"Llano",2020-04-26,"14-Day Average",NA,-40.4761904761905,NA,NA,NA,NA,NA,NA
"Llano",2020-04-27,"14-Day Average",NA,-47.9591836734694,NA,NA,NA,NA,NA,NA
"Llano",2020-04-28,"14-Day Average",NA,-54.4642857142857,NA,NA,NA,NA,NA,NA
"Llano",2020-04-29,"14-Day Average",NA,-57.9365079365079,NA,NA,NA,NA,NA,NA
"Llano",2020-04-30,"14-Day Average",NA,-62.1428571428571,NA,NA,NA,NA,NA,NA
"Llano",2020-05-01,"14-Day Average",NA,-65.5844155844156,NA,NA,NA,NA,NA,NA
"Llano",2020-05-02,"14-Day Average",NA,-67.2619047619048,NA,NA,NA,NA,NA,NA
"Llano",2020-05-03,"14-Day Average",NA,-69.7802197802198,NA,NA,NA,NA,NA,NA
"Llano",2020-05-04,"14-Day Average",NA,-71.9387755102041,NA,NA,NA,NA,NA,NA
"Llano",2020-05-05,"14-Day Average",NA,-85.1648351648352,NA,NA,NA,NA,NA,NA
"Llano",2020-05-06,"14-Day Average",NA,-83.9285714285714,NA,NA,NA,NA,NA,NA
"Llano",2020-05-07,"14-Day Average",NA,-79.7619047619048,NA,NA,NA,NA,NA,NA
"Llano",2020-05-08,"14-Day Average",NA,-85.1190476190476,NA,NA,NA,NA,NA,NA
"Llano",2020-05-09,"14-Day Average",NA,-76.1904761904762,NA,NA,NA,NA,NA,NA
"Llano",2020-05-10,"14-Day Average",NA,-69.6428571428571,NA,NA,NA,NA,NA,NA
"Llano",2020-05-11,"14-Day Average",NA,-49.4047619047619,NA,NA,NA,NA,NA,NA
"Llano",2020-05-12,"14-Day Average",NA,-29.7619047619048,NA,NA,NA,NA,NA,NA
"Llano",2020-05-13,"14-Day Average",NA,-25.5952380952381,NA,NA,NA,NA,NA,NA
"Llano",2020-05-14,"14-Day Average",NA,-6.54761904761905,NA,NA,NA,NA,NA,NA
"Llano",2020-05-15,"14-Day Average",NA,-4.76190476190476,NA,NA,NA,NA,NA,NA
"Llano",2020-05-16,"14-Day Average",NA,0.595238095238093,NA,NA,NA,NA,NA,NA
"Llano",2020-05-17,"14-Day Average",NA,14.8809523809524,NA,NA,NA,NA,NA,NA
"Llano",2020-05-18,"14-Day Average",NA,20.2380952380952,NA,NA,NA,NA,NA,NA
"Llano",2020-05-19,"14-Day Average",NA,19.7802197802198,NA,NA,NA,NA,NA,NA
"Llano",2020-05-20,"14-Day Average",NA,23.469387755102,NA,NA,NA,NA,NA,NA
"Llano",2020-05-21,"14-Day Average",NA,39.2857142857143,NA,NA,NA,NA,NA,NA
"Llano",2020-05-22,"14-Day Average",NA,67.3469387755102,NA,NA,NA,NA,NA,NA
"Llano",2020-05-23,"14-Day Average",NA,72.5274725274725,NA,NA,NA,NA,NA,NA
"Llano",2020-05-24,"14-Day Average",NA,79.7619047619048,NA,NA,NA,NA,NA,NA
"Llano",2020-05-25,"14-Day Average",NA,68.4523809523809,NA,NA,NA,NA,NA,NA
"Llano",2020-05-26,"14-Day Average",NA,57.7380952380952,NA,NA,NA,NA,NA,NA
"Llano",2020-05-27,"14-Day Average",NA,67.2619047619048,NA,NA,NA,NA,NA,NA
"Llano",2020-05-28,"14-Day Average",NA,71.4285714285714,NA,NA,NA,NA,NA,NA
"Llano",2020-05-29,"14-Day Average",NA,73.8095238095238,NA,NA,NA,NA,NA,NA
"Llano",2020-05-30,"14-Day Average",NA,85.1190476190476,NA,NA,NA,NA,NA,NA
"Llano",2020-05-31,"14-Day Average",NA,75.5952380952381,NA,NA,NA,NA,NA,NA
"Llano",2020-06-01,"14-Day Average",NA,125,NA,NA,NA,NA,NA,NA
"Llano",2020-06-02,"14-Day Average",NA,126.785714285714,NA,NA,NA,NA,NA,NA
"Llano",2020-06-03,"14-Day Average",NA,126.190476190476,NA,NA,NA,NA,NA,NA
"Llano",2020-06-04,"14-Day Average",NA,121.428571428571,NA,NA,NA,NA,NA,NA
"Llano",2020-06-05,"14-Day Average",NA,102.97619047619,NA,NA,NA,NA,NA,NA
"Llano",2020-06-06,"14-Day Average",NA,92.3076923076923,NA,NA,NA,NA,NA,NA
"Llano",2020-06-07,"14-Day Average",NA,93.8775510204082,NA,NA,NA,NA,NA,NA
"Llano",2020-06-08,"14-Day Average",NA,108.673469387755,NA,NA,NA,NA,NA,NA
"Llano",2020-06-09,"14-Day Average",NA,119.897959183673,NA,NA,NA,NA,NA,NA
"Llano",2020-06-10,"14-Day Average",NA,123.076923076923,NA,NA,NA,NA,NA,NA
"Llano",2020-06-11,"14-Day Average",Inf,118.452380952381,NA,NA,NA,NA,NA,NA
"Llano",2020-06-12,"14-Day Average",Inf,128.571428571429,NA,NA,NA,NA,NA,NA
"Llano",2020-06-13,"14-Day Average",Inf,110.119047619048,NA,NA,NA,NA,NA,NA
"Llano",2020-06-14,"14-Day Average",Inf,113.690476190476,NA,NA,NA,NA,NA,NA
"Llano",2020-06-15,"14-Day Average",Inf,80.3571428571429,NA,NA,NA,NA,NA,NA
"Llano",2020-06-16,"14-Day Average",Inf,69.6428571428571,NA,NA,NA,NA,NA,NA
"Llano",2020-06-17,"14-Day Average",Inf,57.7380952380952,NA,NA,NA,NA,NA,NA
"Llano",2020-06-18,"14-Day Average",Inf,39.2857142857143,NA,NA,NA,NA,NA,NA
"Llano",2020-06-19,"14-Day Average",Inf,38.0952380952381,NA,NA,NA,NA,NA,NA
"Llano",2020-06-20,"14-Day Average",Inf,77.9761904761905,NA,NA,NA,NA,NA,NA
"Llano",2020-06-21,"14-Day Average",Inf,69.0476190476191,NA,NA,NA,NA,NA,NA
"Llano",2020-06-22,"14-Day Average",Inf,49.4047619047619,NA,NA,NA,NA,NA,NA
"Llano",2020-06-23,"14-Day Average",Inf,38.961038961039,NA,NA,NA,NA,NA,NA
"Llano",2020-06-24,"14-Day Average",Inf,41.0714285714286,NA,NA,NA,NA,NA,NA
"Llano",2020-06-25,"14-Day Average",Inf,33.5164835164835,NA,NA,NA,NA,NA,NA
"Llano",2020-06-26,"14-Day Average",Inf,25.8241758241758,NA,NA,NA,NA,NA,NA
"Llano",2020-06-27,"14-Day Average",Inf,33.5164835164835,NA,NA,NA,NA,NA,NA
"Llano",2020-06-28,"14-Day Average",Inf,30.2197802197802,NA,NA,NA,NA,NA,NA
"Llano",2020-06-29,"14-Day Average",Inf,14.8351648351648,NA,NA,NA,NA,NA,NA
"Llano",2020-06-30,"14-Day Average",Inf,15.9340659340659,NA,NA,NA,NA,NA,NA
"Llano",2020-07-01,"14-Day Average",Inf,23.6263736263736,NA,NA,NA,NA,NA,NA
"Llano",2020-07-02,"14-Day Average",Inf,21.4285714285714,NA,NA,NA,NA,NA,NA
"Llano",2020-07-03,"14-Day Average",Inf,7.14285714285714,NA,NA,NA,NA,NA,NA
"Llano",2020-07-04,"14-Day Average",Inf,-32.967032967033,NA,NA,NA,NA,NA,NA
"Llano",2020-07-05,"14-Day Average",Inf,-37.9120879120879,NA,NA,NA,NA,NA,NA
"Llano",2020-07-06,"14-Day Average",Inf,-32.4175824175824,NA,NA,NA,NA,NA,NA
"Llano",2020-07-07,"14-Day Average",Inf,-32.1428571428571,NA,NA,NA,NA,NA,NA
"Llano",2020-07-08,"14-Day Average",Inf,-31.1224489795918,NA,NA,NA,NA,NA,NA
"Llano",2020-07-09,"14-Day Average",Inf,-34.1836734693878,NA,NA,NA,NA,NA,NA
"Llano",2020-07-10,"14-Day Average",Inf,-35.7142857142857,NA,NA,NA,NA,NA,NA
"Llano",2020-07-11,"14-Day Average",Inf,-38.7755102040816,NA,NA,NA,NA,NA,NA
"Llano",2020-07-12,"14-Day Average",Inf,-41.3265306122449,NA,NA,NA,NA,NA,NA
"Llano",2020-07-13,"14-Day Average",Inf,-39.7959183673469,NA,NA,NA,NA,NA,NA
"Llano",2020-07-14,"14-Day Average",Inf,-38.7755102040816,NA,NA,NA,NA,NA,NA
"Llano",2020-07-15,"14-Day Average",Inf,-41.8367346938776,NA,NA,NA,NA,NA,NA
"Llano",2020-07-16,"14-Day Average",Inf,-41.8367346938776,NA,NA,NA,NA,NA,NA
"Llano",2020-07-17,"14-Day Average",Inf,-37.2448979591837,NA,NA,NA,NA,NA,NA
"Llano",2020-07-18,"14-Day Average",Inf,-34.6938775510204,NA,NA,NA,NA,NA,NA
"Llano",2020-07-19,"14-Day Average",Inf,-32.967032967033,NA,NA,NA,NA,NA,NA
"Loving",2020-04-22,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-23,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-24,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-25,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-26,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-27,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-28,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-29,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-04-30,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-01,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-02,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-03,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-04,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-05,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-06,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-07,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-08,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-09,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-10,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-11,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-12,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-13,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-14,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-15,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-16,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-17,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-18,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-19,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-20,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-21,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-22,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-23,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-24,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-25,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-26,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-27,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-28,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-29,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-30,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-05-31,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-06-01,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-06-02,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-06-03,"14-Day Average",NA,NA,NA,NA,NA,NA,NA,NA
"Loving",2020-06-04,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-05,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-06,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-07,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-08,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-09,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-10,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-11,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-12,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-13,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-14,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-15,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-16,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Loving",2020-06-17,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
